abundance	growth_rate	reactions	metabolites	taxon	tradeoff	sample_id
0.0013296943248640068	0.010667766196285835	2675	1511	AZC5T_27	0.30000000000000004	sample_13
0.01418250294972475	0.02251826668040115	2428	1361	AZC5T_30	0.30000000000000004	sample_13
0.00011916977047082535	0.0002456454492223979	491	420	AZC5T_31	0.30000000000000004	sample_13
0.0006940685618274562	3.802698141283658e-05	524	440	AZC5T_32	0.30000000000000004	sample_13
0.00014174240361920011	0.00046022533459291504	871	661	AZC5T_33	0.30000000000000004	sample_13
0.010155875707927036	0.016222997581485123	2402	1382	AZC5T_34	0.30000000000000004	sample_13
0.0011046094770290648	5.158352488438407e-05	1279	876	AZC5T_36	0.30000000000000004	sample_13
0.009375583279207072	1.1985829945304967e-05	1526	1011	AZC5T_37	0.30000000000000004	sample_13
0.014442287340116697	0.026947783996539614	2172	1299	AZC5T_38	0.30000000000000004	sample_13
0.003229840721479716	3.4298532065497763e-06	1236	837	AZC5T_39	0.30000000000000004	sample_13
0.0038786443804805035	0.01205297550544334	2227	1378	AZC5T_4	0.30000000000000004	sample_13
0.001242022634152713	0.008062717101907162	1693	1094	AZC5T_40	0.30000000000000004	sample_13
0.00085517836986662	1.1142477004059106e-05	654	495	AZC5T_41	0.30000000000000004	sample_13
0.00012073580225106383	0.00021558993366321767	648	501	AZC5T_42	0.30000000000000004	sample_13
0.004810156903122881	0.011918460909216656	2377	1399	AZC5T_43	0.30000000000000004	sample_13
0.0005572115333538497	3.8154516741577385e-05	1211	815	AZC5T_44	0.30000000000000004	sample_13
0.00023897748439715463	0.0020238035976602297	1963	1147	AZC5T_45	0.30000000000000004	sample_13
0.0006614214398448055	0.005051060727898993	1963	1147	AZC5T_46	0.30000000000000004	sample_13
0.0031475229059533	0.01255745383985803	2456	1441	AZC5T_47	0.30000000000000004	sample_13
0.01210429352832814	0.01840560438458818	2402	1382	AZC5T_49	0.30000000000000004	sample_13
0.0010494495090883095	0.008662008304724874	1478	1004	AZC5T_5	0.30000000000000004	sample_13
0.008739011703969866	7.4974701637753435e-06	950	668	AZC5T_51	0.30000000000000004	sample_13
0.00976094252262912	0.014408089975821744	1948	1209	AZC5T_52	0.30000000000000004	sample_13
0.002782897346892304	0.015023171607852635	2402	1382	AZC5T_53	0.30000000000000004	sample_13
0.0022364238161172415	2.25986580093278e-05	997	747	AZC5T_54	0.30000000000000004	sample_13
0.0025805500018771027	0.00952717664886255	2377	1399	AZC5T_55	0.30000000000000004	sample_13
0.005569005901070935	2.067654240284678e-05	1263	857	AZC5T_56	0.30000000000000004	sample_13
0.0004866965505984376	0.0037202887565448393	2428	1361	AZC5T_57	0.30000000000000004	sample_13
0.02451758397561984	0.025575935120283777	2402	1382	AZC5T_58	0.30000000000000004	sample_13
0.0033329122952016547	0.017141199327627508	2550	1455	AZC5T_6	0.30000000000000004	sample_13
0.0009234958058895967	0.0075778586128765	1945	1151	AZC5T_60	0.30000000000000004	sample_13
0.009021254233810313	0.021896975883810777	2550	1455	AZC5T_61	0.30000000000000004	sample_13
0.0007525404283863942	3.628320653176386e-05	1573	977	AZC5T_64	0.30000000000000004	sample_13
0.0024033496383457937	0.016125022828161348	1947	1196	AZC5T_65	0.30000000000000004	sample_13
0.008680413694600977	7.456860299446064e-06	1441	966	AZC5T_66	0.30000000000000004	sample_13
0.00016391180064006213	0.0014776267570061831	1948	1209	AZC5T_67	0.30000000000000004	sample_13
0.00012770679848777102	0.0012082400494588049	2082	1266	AZC5T_68	0.30000000000000004	sample_13
0.0006411860974947087	0.005200056334524616	2014	1232	AZC5T_69	0.30000000000000004	sample_13
0.024152235308476905	0.02592954168610674	2550	1455	AZC5T_7	0.30000000000000004	sample_13
0.0006631665442582311	6.943207356908229e-05	804	590	AZC5T_70	0.30000000000000004	sample_13
0.0032296322483396935	0.012518212625389621	2456	1441	AZC5T_73	0.30000000000000004	sample_13
0.0009469773161654597	0.007767745157078194	2243	1348	AZC5T_74	0.30000000000000004	sample_13
0.0003935842696908119	2.710371766752179e-05	951	650	AZC5T_75	0.30000000000000004	sample_13
0.000737327303762152	0.005553855159662562	2456	1441	AZC5T_77	0.30000000000000004	sample_13
0.0038469980762967965	0.025852663786916613	1747	1117	AZC5T_78	0.30000000000000004	sample_13
0.0005843354069502936	0.004837994895507373	2210	1305	AZC5T_79	0.30000000000000004	sample_13
0.0009127906374149095	0.007464947633607008	2428	1361	AZC5T_8	0.30000000000000004	sample_13
0.0005414107144659491	0.0038984462023359296	1759	1168	AZC5T_80	0.30000000000000004	sample_13
0.0010171792429642678	0.008304962160409195	2327	1438	AZC5T_81	0.30000000000000004	sample_13
0.0022726719006273964	0.01282796253462818	2243	1348	AZC5T_82	0.30000000000000004	sample_13
0.015605100747607495	0.02343108240762224	2428	1361	AZC5T_85	0.30000000000000004	sample_13
0.007934385820225471	1.8967706771871744e-06	1178	782	AZC5T_87	0.30000000000000004	sample_13
0.0011025921840512774	3.401321948249486e-05	584	495	AZC5T_88	0.30000000000000004	sample_13
0.002747782529305599	0.022911474688764415	1511	951	AZC5T_89	0.30000000000000004	sample_13
0.0008570804461725245	0.006983960682531076	2179	1285	AZC5T_9	0.30000000000000004	sample_13
0.0032922383010814426	0.013174580260066576	2210	1305	AZC5T_90	0.30000000000000004	sample_13
0.00023348481922557583	0.00203018631503022	1183	803	AZC5T_91	0.30000000000000004	sample_13
0.0027435352767690617	0.0218788569332515	2297	1380	AZC5T_93	0.30000000000000004	sample_13
0.002715716996862815	0.021900825159721384	2297	1380	AZC5T_94	0.30000000000000004	sample_13
0.11713376441467156	0.08286451379746543	2289	1344	AZC5T_96	0.30000000000000004	sample_13
0.16904035057137518	0.09257658131392009	2069	1268	AZC5T_97	0.30000000000000004	sample_13
0.006389615306761513	5.278815207553693e-06	1742	1110	AZC5T_98	0.30000000000000004	sample_13
0.0001481793763685425	0.001347501397414035	2428	1361	AZC5T_99	0.30000000000000004	sample_13
0.07320409256547064	0.03641432749488478	2550	1455	AZC5T_1	0.2	sample_13
0.0022903669960915927	0.011470065100966187	1850	1234	AZC5T_100	0.2	sample_13
0.0065992125711744004	0.013597152860789182	2069	1268	AZC5T_101	0.2	sample_13
0.00419009811700067	0.013747392086942952	2402	1382	AZC5T_102	0.2	sample_13
0.0006283206616433322	3.0237883219589494e-05	1627	1064	AZC5T_103	0.2	sample_13
0.002389874153623297	0.011897386454693527	1628	1032	AZC5T_104	0.2	sample_13
0.06576080085955383	0.033976515556379386	2402	1382	AZC5T_106	0.2	sample_13
0.05076698529346305	0.03503010359812582	2113	1300	AZC5T_107	0.2	sample_13
0.002845723226814446	1.0693707570447079e-06	654	495	AZC5T_108	0.2	sample_13
0.04599439439457895	0.0352685532514293	1404	939	AZC5T_109	0.2	sample_13
0.000158545154866099	9.998850930425578e-05	1768	1083	AZC5T_110	0.2	sample_13
0.00459364019751023	7.494664676521312e-06	1473	979	AZC5T_111	0.2	sample_13
0.001451790220759579	0.007146608317840167	1345	900	AZC5T_112	0.2	sample_13
0.007681729452321536	0.010273538025059974	1963	1147	AZC5T_113	0.2	sample_13
0.0011874482899849827	0.0009674538057529686	1488	1033	AZC5T_114	0.2	sample_13
0.003521692441290721	2.958394360550948e-06	1573	977	AZC5T_116	0.2	sample_13
0.00019812149000674552	0.0010625668549109086	1963	1147	AZC5T_117	0.2	sample_13
0.0001509553276044795	2.4864367316364765e-05	532	456	AZC5T_118	0.2	sample_13
0.000939643369455835	0.0026980009606620945	1382	898	AZC5T_119	0.2	sample_13
0.009840525997009787	0.016628060419194856	2289	1344	AZC5T_12	0.2	sample_13
0.0011902949496280027	9.740840381682703e-06	1742	1110	AZC5T_120	0.2	sample_13
0.0005937475160425512	0.0030052533459585364	2456	1441	AZC5T_121	0.2	sample_13
0.10786558015473938	0.045218668132140816	2550	1455	AZC5T_122	0.2	sample_13
0.06262889697356169	0.03355202327953578	2550	1455	AZC5T_123	0.2	sample_13
0.0024176629248862927	0.011229179287528042	2675	1511	AZC5T_14	0.2	sample_13
0.0014133489942968899	2.2553390851107446e-05	1610	1070	AZC5T_15	0.2	sample_13
0.0013188009709500473	0.006881198955249152	1138	765	AZC5T_19	0.2	sample_13
0.00010617926050089982	0.0006335204040492199	2014	1232	AZC5T_2	0.2	sample_13
0.0013400779729849553	0.007011471234090613	1865	1169	AZC5T_20	0.2	sample_13
0.0007179068238612602	0.0037198984228023857	2428	1361	AZC5T_21	0.2	sample_13
0.0002567654937906184	3.600661067945212e-05	1551	1007	AZC5T_22	0.2	sample_13
0.0003537697859049587	0.0015896583930681653	2675	1511	AZC5T_24	0.2	sample_13
0.0013296943248640068	0.006947243544778372	2675	1511	AZC5T_27	0.2	sample_13
0.01418250294972475	0.01850904545234967	2428	1361	AZC5T_30	0.2	sample_13
0.00011916977047082535	0.0001015445472407517	491	420	AZC5T_31	0.2	sample_13
0.0006940685618274562	1.5570295833389034e-05	524	440	AZC5T_32	0.2	sample_13
0.00014174240361920011	0.0001744648079157451	871	661	AZC5T_33	0.2	sample_13
0.010155875707927036	0.014556149260825223	2402	1382	AZC5T_34	0.2	sample_13
0.0011046094770290648	1.9000244649001583e-05	1279	876	AZC5T_36	0.2	sample_13
0.009375583279207072	4.878975607333356e-06	1526	1011	AZC5T_37	0.2	sample_13
0.014442287340116697	0.024505872960111745	2172	1299	AZC5T_38	0.2	sample_13
0.003229840721479716	1.4678959544452917e-06	1236	837	AZC5T_39	0.2	sample_13
0.0038786443804805035	0.0072044173211294575	2227	1378	AZC5T_4	0.2	sample_13
0.001242022634152713	0.006321552494907373	1693	1094	AZC5T_40	0.2	sample_13
0.00085517836986662	4.922113795828231e-06	654	495	AZC5T_41	0.2	sample_13
0.00012073580225106383	8.035016632089445e-05	648	501	AZC5T_42	0.2	sample_13
0.004810156903122881	0.010171743108166941	2377	1399	AZC5T_43	0.2	sample_13
0.0005572115333538497	1.2088855919898654e-05	1211	815	AZC5T_44	0.2	sample_13
0.00023897748439715463	0.0012529178661318523	1963	1147	AZC5T_45	0.2	sample_13
0.0006614214398448055	0.003365246183482981	1963	1147	AZC5T_46	0.2	sample_13
0.0031475229059533	0.011891703603217438	2456	1441	AZC5T_47	0.2	sample_13
0.01210429352832814	0.01598687018412505	2402	1382	AZC5T_49	0.2	sample_13
0.0010494495090883095	0.005379939303516867	1478	1004	AZC5T_5	0.2	sample_13
0.008739011703969866	3.392509446614697e-06	950	668	AZC5T_51	0.2	sample_13
0.00976094252262912	0.010722646615141239	1948	1209	AZC5T_52	0.2	sample_13
0.002782897346892304	0.013846732823757226	2402	1382	AZC5T_53	0.2	sample_13
0.0022364238161172415	9.138307477176293e-06	997	747	AZC5T_54	0.2	sample_13
0.0025805500018771027	0.008182052636211539	2377	1399	AZC5T_55	0.2	sample_13
0.005569005901070935	9.297078332238153e-06	1263	857	AZC5T_56	0.2	sample_13
0.0004866965505984376	0.0019713041433574116	2428	1361	AZC5T_57	0.2	sample_13
0.02451758397561984	0.01680339391230052	2402	1382	AZC5T_58	0.2	sample_13
0.0033329122952016547	0.01715089924984086	2550	1455	AZC5T_6	0.2	sample_13
0.0009234958058895967	0.004786379423158802	1945	1151	AZC5T_60	0.2	sample_13
0.009021254233810313	0.018454303836209555	2550	1455	AZC5T_61	0.2	sample_13
0.0007525404283863942	1.2369355956660104e-05	1573	977	AZC5T_64	0.2	sample_13
0.0024033496383457937	0.010619385057195577	1947	1196	AZC5T_65	0.2	sample_13
0.008680413694600977	3.0949719390815464e-06	1441	966	AZC5T_66	0.2	sample_13
0.00016391180064006213	0.0009003917258385769	1948	1209	AZC5T_67	0.2	sample_13
0.00012770679848777102	0.0007287930949464644	2082	1266	AZC5T_68	0.2	sample_13
0.0006411860974947087	0.0020193737998441524	2014	1232	AZC5T_69	0.2	sample_13
0.024152235308476905	0.021498171635210093	2550	1455	AZC5T_7	0.2	sample_13
0.0006631665442582311	2.1931767111518856e-05	804	590	AZC5T_70	0.2	sample_13
0.0032296322483396935	0.011047163236542167	2456	1441	AZC5T_73	0.2	sample_13
0.0009469773161654597	0.004882144767219739	2243	1348	AZC5T_74	0.2	sample_13
0.0003935842696908119	1.073300882067609e-05	951	650	AZC5T_75	0.2	sample_13
0.000737327303762152	0.003844684120610536	2456	1441	AZC5T_77	0.2	sample_13
0.0038469980762967965	0.019971452446668318	1747	1117	AZC5T_78	0.2	sample_13
0.0005843354069502936	0.0022277062560275384	2210	1305	AZC5T_79	0.2	sample_13
0.0009127906374149095	0.004692246706375732	2428	1361	AZC5T_8	0.2	sample_13
0.0005414107144659491	0.0022232915346308366	1759	1168	AZC5T_80	0.2	sample_13
0.0010171792429642678	0.005276540034381441	2327	1438	AZC5T_81	0.2	sample_13
0.0022726719006273964	0.008664153147081277	2243	1348	AZC5T_82	0.2	sample_13
0.015605100747607495	0.01871753253886874	2428	1361	AZC5T_85	0.2	sample_13
0.007934385820225471	1.0282487634131718e-06	1178	782	AZC5T_87	0.2	sample_13
0.0011025921840512774	1.3619841087720355e-05	584	495	AZC5T_88	0.2	sample_13
0.002747782529305599	0.014364337037874677	1511	951	AZC5T_89	0.2	sample_13
0.0008570804461725245	0.0037274718460304024	2179	1285	AZC5T_9	0.2	sample_13
0.0032922383010814426	0.012284170796365814	2210	1305	AZC5T_90	0.2	sample_13
0.00023348481922557583	0.0012534011759907833	1183	803	AZC5T_91	0.2	sample_13
0.0027435352767690617	0.014113377564263221	2297	1380	AZC5T_93	0.2	sample_13
0.002715716996862815	0.014010918967499876	2297	1380	AZC5T_94	0.2	sample_13
0.11713376441467156	0.05114641426651266	2289	1344	AZC5T_96	0.2	sample_13
0.16904035057137518	0.055751931563448126	2069	1268	AZC5T_97	0.2	sample_13
0.006389615306761513	2.5376721653712363e-06	1742	1110	AZC5T_98	0.2	sample_13
0.0001481793763685425	0.0008170040246579681	2428	1361	AZC5T_99	0.2	sample_13
0.07320409256547064	0.020270097721814987	2550	1455	AZC5T_1	0.1	sample_13
0.0022903669960915927	0.009689026003665795	1850	1234	AZC5T_100	0.1	sample_13
0.0065992125711744004	0.009035287043445557	2069	1268	AZC5T_101	0.1	sample_13
0.00419009811700067	0.009605931925456883	2402	1382	AZC5T_102	0.1	sample_13
0.0006283206616433322	2.476403144328286e-05	1627	1064	AZC5T_103	0.1	sample_13
0.002389874153623297	0.008404869495524842	1628	1032	AZC5T_104	0.1	sample_13
0.06576080085955383	0.023857706389107128	2402	1382	AZC5T_106	0.1	sample_13
0.05076698529346305	0.020194543889021557	2113	1300	AZC5T_107	0.1	sample_13
0.002845723226814446	9.820919625800066e-07	654	495	AZC5T_108	0.1	sample_13
0.04599439439457895	0.003200086035669625	1404	939	AZC5T_109	0.1	sample_13
0.000158545154866099	7.002619654207566e-05	1768	1083	AZC5T_110	0.1	sample_13
0.00459364019751023	7.777217997411667e-06	1473	979	AZC5T_111	0.1	sample_13
0.001451790220759579	0.003851860526206917	1345	900	AZC5T_112	0.1	sample_13
0.007681729452321536	0.007622854890850263	1963	1147	AZC5T_113	0.1	sample_13
0.0011874482899849827	6.861057055349094e-05	1488	1033	AZC5T_114	0.1	sample_13
0.003521692441290721	2.2425554090391874e-06	1573	977	AZC5T_116	0.1	sample_13
0.00019812149000674552	0.0008442842588333316	1963	1147	AZC5T_117	0.1	sample_13
0.0001509553276044795	2.515682688376542e-05	532	456	AZC5T_118	0.1	sample_13
0.000939643369455835	0.0017536521413506429	1382	898	AZC5T_119	0.1	sample_13
0.009840525997009787	0.009049634235928375	2289	1344	AZC5T_12	0.1	sample_13
0.0011902949496280027	9.416386999510479e-06	1742	1110	AZC5T_120	0.1	sample_13
0.0005937475160425512	0.0024640681075197997	2456	1441	AZC5T_121	0.1	sample_13
0.10786558015473938	0.02475213067748818	2550	1455	AZC5T_122	0.1	sample_13
0.06262889697356169	0.020842027185918016	2550	1455	AZC5T_123	0.1	sample_13
0.0024176629248862927	0.00854635235356902	2675	1511	AZC5T_14	0.1	sample_13
0.0014133489942968899	2.7263317879614073e-05	1610	1070	AZC5T_15	0.1	sample_13
0.0013188009709500473	0.005571489998317614	1138	765	AZC5T_19	0.1	sample_13
0.00010617926050089982	0.00048306331942993844	2014	1232	AZC5T_2	0.1	sample_13
0.0013400779729849553	0.005636950314000308	1865	1169	AZC5T_20	0.1	sample_13
0.0007179068238612602	0.002689683311078164	2428	1361	AZC5T_21	0.1	sample_13
0.0002567654937906184	2.8332158872491354e-05	1551	1007	AZC5T_22	0.1	sample_13
0.0003537697859049587	0.0013702091660905752	2675	1511	AZC5T_24	0.1	sample_13
0.0013296943248640068	0.005455787344031672	2675	1511	AZC5T_27	0.1	sample_13
0.01418250294972475	0.010833093998705906	2428	1361	AZC5T_30	0.1	sample_13
0.00011916977047082535	8.789644966074885e-05	491	420	AZC5T_31	0.1	sample_13
0.0006940685618274562	1.661578859857176e-05	524	440	AZC5T_32	0.1	sample_13
0.00014174240361920011	0.00012740489883174882	871	661	AZC5T_33	0.1	sample_13
0.010155875707927036	0.010601291277516042	2402	1382	AZC5T_34	0.1	sample_13
0.0011046094770290648	1.5777680098129606e-05	1279	876	AZC5T_36	0.1	sample_13
0.009375583279207072	1.4807061010385033e-05	1526	1011	AZC5T_37	0.1	sample_13
0.014442287340116697	0.01808936171491816	2172	1299	AZC5T_38	0.1	sample_13
0.003229840721479716	3.5174992855622546e-06	1236	837	AZC5T_39	0.1	sample_13
0.0038786443804805035	0.006312600514797221	2227	1378	AZC5T_4	0.1	sample_13
0.001242022634152713	0.004643827116593127	1693	1094	AZC5T_40	0.1	sample_13
0.00085517836986662	1.1639114606021889e-05	654	495	AZC5T_41	0.1	sample_13
0.00012073580225106383	5.31718817168235e-05	648	501	AZC5T_42	0.1	sample_13
0.004810156903122881	0.005894560587374649	2377	1399	AZC5T_43	0.1	sample_13
0.0005572115333538497	1.3035465574557771e-05	1211	815	AZC5T_44	0.1	sample_13
0.00023897748439715463	0.0010200914004323298	1963	1147	AZC5T_45	0.1	sample_13
0.0006614214398448055	0.001840900687799993	1963	1147	AZC5T_46	0.1	sample_13
0.0031475229059533	0.007745984354219747	2456	1441	AZC5T_47	0.1	sample_13
0.01210429352832814	0.011082079581813887	2402	1382	AZC5T_49	0.1	sample_13
0.0010494495090883095	0.004032145722826198	1478	1004	AZC5T_5	0.1	sample_13
0.008739011703969866	1.39092301403945e-05	950	668	AZC5T_51	0.1	sample_13
0.00976094252262912	0.006590753335149727	1948	1209	AZC5T_52	0.1	sample_13
0.002782897346892304	0.009213614905952882	2402	1382	AZC5T_53	0.1	sample_13
0.0022364238161172415	8.445852630204758e-06	997	747	AZC5T_54	0.1	sample_13
0.0025805500018771027	0.005826613527977701	2377	1399	AZC5T_55	0.1	sample_13
0.005569005901070935	1.34118458234969e-05	1263	857	AZC5T_56	0.1	sample_13
0.0004866965505984376	0.001366366277563101	2428	1361	AZC5T_57	0.1	sample_13
0.02451758397561984	0.01628961297248423	2402	1382	AZC5T_58	0.1	sample_13
0.0033329122952016547	0.011400916076326933	2550	1455	AZC5T_6	0.1	sample_13
0.0009234958058895967	0.0038536260514730526	1945	1151	AZC5T_60	0.1	sample_13
0.009021254233810313	0.012871859979684055	2550	1455	AZC5T_61	0.1	sample_13
0.0007525404283863942	8.429458232890772e-06	1573	977	AZC5T_64	0.1	sample_13
0.0024033496383457937	0.007593454981010987	1947	1196	AZC5T_65	0.1	sample_13
0.008680413694600977	1.4955955218192107e-05	1441	966	AZC5T_66	0.1	sample_13
0.00016391180064006213	0.0007221377571847725	1948	1209	AZC5T_67	0.1	sample_13
0.00012770679848777102	0.0005677417610105966	2082	1266	AZC5T_68	0.1	sample_13
0.0006411860974947087	0.002695910120195885	2014	1232	AZC5T_69	0.1	sample_13
0.024152235308476905	0.014811924999413834	2550	1455	AZC5T_7	0.1	sample_13
0.0006631665442582311	1.4607819265225246e-05	804	590	AZC5T_70	0.1	sample_13
0.0032296322483396935	0.006892601458056889	2456	1441	AZC5T_73	0.1	sample_13
0.0009469773161654597	0.0036782030009197618	2243	1348	AZC5T_74	0.1	sample_13
0.0003935842696908119	1.5064856324076095e-05	951	650	AZC5T_75	0.1	sample_13
0.000737327303762152	0.003113809532591543	2456	1441	AZC5T_77	0.1	sample_13
0.0038469980762967965	0.015845863585371132	1747	1117	AZC5T_78	0.1	sample_13
0.0005843354069502936	0.0014801988540049647	2210	1305	AZC5T_79	0.1	sample_13
0.0009127906374149095	0.0035955397465480985	2428	1361	AZC5T_8	0.1	sample_13
0.0005414107144659491	0.0020294117856882905	1759	1168	AZC5T_80	0.1	sample_13
0.0010171792429642678	0.004303545433245366	2327	1438	AZC5T_81	0.1	sample_13
0.0022726719006273964	0.008326306616986124	2243	1348	AZC5T_82	0.1	sample_13
0.015605100747607495	0.011266131052858728	2428	1361	AZC5T_85	0.1	sample_13
0.007934385820225471	6.7419654382974875e-06	1178	782	AZC5T_87	0.1	sample_13
0.0011025921840512774	2.4428575416635205e-05	584	495	AZC5T_88	0.1	sample_13
0.002747782529305599	0.01155944139489028	1511	951	AZC5T_89	0.1	sample_13
0.0008570804461725245	0.0022963097947790068	2179	1285	AZC5T_9	0.1	sample_13
0.0032922383010814426	0.007849080857248494	2210	1305	AZC5T_90	0.1	sample_13
0.00023348481922557583	0.0009913793340382809	1183	803	AZC5T_91	0.1	sample_13
0.0027435352767690617	0.011451431406087145	2297	1380	AZC5T_93	0.1	sample_13
0.002715716996862815	0.011385653998011532	2297	1380	AZC5T_94	0.1	sample_13
0.11713376441467156	0.024857454229769666	2289	1344	AZC5T_96	0.1	sample_13
0.16904035057137518	0.02060862431718621	2069	1268	AZC5T_97	0.1	sample_13
0.006389615306761513	1.2647687438234608e-05	1742	1110	AZC5T_98	0.1	sample_13
0.0001481793763685425	0.0006417852143893986	2428	1361	AZC5T_99	0.1	sample_13
0.0016955484273141117	0.0	1948	1209	AZC7E_1		sample_14
0.025781382726773844	0.0	2289	1344	AZC7E_100		sample_14
0.020382634851633052	0.0	1458	964	AZC7E_101		sample_14
0.030992350016207038	0.0	1679	1060	AZC7E_104		sample_14
0.0001467949330040214	1.3069112229286746	1628	1032	AZC7E_105		sample_14
0.0034800942957093684	0.0	1232	871	AZC7E_106		sample_14
0.000614131004187061	0.0	1948	1209	AZC7E_107		sample_14
0.000228647930266306	1.855676408804483	1945	1151	AZC7E_108		sample_14
0.10032894820525376	0.0	2550	1455	AZC7E_109		sample_14
0.0002967282189687707	0.0	1236	837	AZC7E_110		sample_14
0.009463461986099065	0.0	2550	1455	AZC7E_111		sample_14
0.04594513821612403	0.0	1404	939	AZC7E_113		sample_14
0.001907000983322932	0.0	2172	1299	AZC7E_114		sample_14
0.00377080844693018	0.0	950	674	AZC7E_115		sample_14
0.00027077529382922707	0.0	1192	849	AZC7E_116		sample_14
0.0016539846833677498	0.0	2172	1299	AZC7E_117		sample_14
0.0011439193817347492	0.0	2297	1380	AZC7E_12		sample_14
0.012751158511752162	0.0	1610	1070	AZC7E_14		sample_14
0.0003867101033721025	0.0	2428	1361	AZC7E_15		sample_14
0.0009057305364371857	0.0	1742	1110	AZC7E_16		sample_14
0.007720230739579038	1.2980295295076427	2402	1382	AZC7E_17		sample_14
0.007208961109628791	0.0	1551	1026	AZC7E_2		sample_14
0.004878779720677706	0.0	2402	1382	AZC7E_22		sample_14
0.04848769896820566	0.0	2069	1268	AZC7E_23		sample_14
0.001958353031343927	0.0	2428	1361	AZC7E_24		sample_14
0.05445829038812746	0.0	2289	1344	AZC7E_25		sample_14
0.008186180806284441	0.0	1458	964	AZC7E_26		sample_14
0.004462401912336877	0.0	2675	1511	AZC7E_27		sample_14
0.0016152652402286877	0.0	1747	1117	AZC7E_28		sample_14
0.0005466612624207817	0.0	1035	786	AZC7E_29		sample_14
0.07212084413841074	0.0	2550	1455	AZC7E_3		sample_14
0.00022738164394687068	0.3053024895163352	2210	1305	AZC7E_30		sample_14
0.00011628893730894153	0.0	550	468	AZC7E_31		sample_14
0.01588210868625645	0.0	1679	1060	AZC7E_32		sample_14
0.000836470735677547	0.0	2428	1361	AZC7E_34		sample_14
0.00041540661395478317	0.0	1109	791	AZC7E_35		sample_14
0.016429241138637654	0.16894206770553688	2402	1382	AZC7E_36		sample_14
0.01564331105206859	0.0	2289	1344	AZC7E_37		sample_14
0.008291135909079443	0.0	2550	1455	AZC7E_38		sample_14
0.039751461176711626	0.0	2069	1268	AZC7E_39		sample_14
0.03146560507059478	0.0015833130967139698	2402	1382	AZC7E_4		sample_14
0.0030147396929508167	0.0	1238	841	AZC7E_40		sample_14
0.0006172170560827829	0.0	1573	977	AZC7E_42		sample_14
0.0005868535231536842	0.0	1478	1004	AZC7E_43		sample_14
0.0005604761137020507	0.0	1556	1103	AZC7E_45		sample_14
0.0006936681017460045	0.0	2179	1285	AZC7E_46		sample_14
0.020361127895213996	0.0	2172	1299	AZC7E_48		sample_14
0.0004299312827103712	0.0	1768	1083	AZC7E_49		sample_14
0.0009199940271265415	0.0	1948	1209	AZC7E_5		sample_14
0.0007453363109503686	0.0	950	668	AZC7E_50		sample_14
0.0015997527372488118	1.6420438024954482	2402	1382	AZC7E_52		sample_14
0.0008961027103102246	0.0	1473	979	AZC7E_53		sample_14
0.06429665874750522	0.0	2550	1455	AZC7E_54		sample_14
0.0009814356305182473	0.0	1178	782	AZC7E_55		sample_14
0.0010279232148131135	0.0	1211	815	AZC7E_56		sample_14
0.0006610581067411373	0.0	2210	1305	AZC7E_57		sample_14
0.012738567781780006	0.0	2550	1455	AZC7E_58		sample_14
0.0005899168350289876	0.0	1279	876	AZC7E_59		sample_14
0.0009232156613243073	0.0	1679	1060	AZC7E_6		sample_14
0.0056420939424220535	0.0	2289	1344	AZC7E_60		sample_14
0.0226152735514708	0.0	2113	1300	AZC7E_61		sample_14
0.0010992246730373986	0.0	2179	1285	AZC7E_62		sample_14
0.002069219634612083	0.0	2113	1300	AZC7E_64		sample_14
0.00017636435812945912	2.3312239113897633	1945	1151	AZC7E_66		sample_14
0.0005435245635090617	2.663012893923869	2675	1511	AZC7E_67		sample_14
0.03818497029958648	0.0	2550	1455	AZC7E_68		sample_14
0.0013229311290315388	0.0	1850	1234	AZC7E_69		sample_14
0.05022645964325353	0.0	2289	1344	AZC7E_70		sample_14
0.006596593880550574	2.1540810192691233	2402	1382	AZC7E_71		sample_14
0.007013843985073047	0.0	2297	1380	AZC7E_73		sample_14
0.0014269483150288033	0.0	2327	1438	AZC7E_74		sample_14
0.0006205197516125678	0.0	1382	898	AZC7E_76		sample_14
0.0008748835840039588	0.0	2179	1285	AZC7E_77		sample_14
0.04121781069605814	3.084317643887159	2402	1382	AZC7E_79		sample_14
0.00026775770372968193	0.0	951	650	AZC7E_8		sample_14
0.00010635206804672442	1.8054130251329101	1628	1032	AZC7E_80		sample_14
0.010637212373327175	0.0	2289	1344	AZC7E_81		sample_14
0.0004489491469635606	0.0	1742	1110	AZC7E_82		sample_14
0.003111732725995021	0.0	1551	1007	AZC7E_83		sample_14
0.00451690249450322	0.7896064575753233	2402	1382	AZC7E_84		sample_14
0.0002673861588623792	0.0	2082	1266	AZC7E_85		sample_14
0.0008512531985330524	0.0	2675	1511	AZC7E_86		sample_14
0.0036674601233883494	0.0	2172	1299	AZC7E_87		sample_14
0.0028725304964515768	2.415738146276568	2402	1382	AZC7E_88		sample_14
0.05038758458767753	0.0	2550	1455	AZC7E_89		sample_14
0.007518492558401999	0.0	2113	1300	AZC7E_90		sample_14
0.00033536258636109284	0.0	1573	977	AZC7E_91		sample_14
0.0026185786657127183	0.0	1551	1026	AZC7E_93		sample_14
0.003324942940724421	0.0	2113	1300	AZC7E_94		sample_14
0.0029067563838631686	0.0	1441	966	AZC7E_96		sample_14
0.011794066988208934	0.0	2428	1361	AZC7E_97		sample_14
