OTU,domain,dconf,phylum,pconf,class,cconf,order,oconf,family,fconf,genus,gconf
Otu1757,Bacteria,1.0,Proteobacteria,1.0,Alphaproteobacteria,1.0,Rhizobiales,1.0,Methylobacteriaceae,1.0,Methylobacterium,0.99
Otu1762,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,0.99,Leclercia,0.38
Otu1767,Bacteria,1.0,Actinobacteria,1.0,Rubrobacteria,1.0,Rubrobacterales,1.0,Rubrobacteraceae,1.0,Rubrobacter,1.0
Otu1772,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1774,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1779,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1788,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1799,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Micrococcus,0.97
Otu1809,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Pectobacteriaceae,1.0,Pectobacterium,1.0
Otu1830,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,1.0
Otu1831,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,1.0
Otu1838,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Moraxellaceae,1.0,Acinetobacter,1.0
Otu1858,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1866,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1869,Bacteria,1.0,Firmicutes,1.0,Negativicutes,1.0,Veillonellales,1.0,Veillonellaceae,1.0,Dialister,1.0
Otu1870,Bacteria,1.0,Proteobacteria,1.0,Alphaproteobacteria,1.0,Rhizobiales,1.0,Bradyrhizobiaceae,1.0,Bradyrhizobium,1.0
Otu1873,Bacteria,1.0,Proteobacteria,1.0,Betaproteobacteria,1.0,Burkholderiales,1.0,Comamonadaceae,1.0,Polaromonas,0.72
Otu1886,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1892,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1896,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1905,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Xanthomonadales,1.0,Xanthomonadaceae,1.0,Stenotrophomonas,1.0
Otu1919,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu1923,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1958,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Kocuria,1.0
Otu1967,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu1972,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Pseudomonas,1.0
Otu1977,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_2,0.62,Salinibacillus,0.29
Otu1997,Bacteria,1.0,Firmicutes,1.0,Negativicutes,1.0,Veillonellales,1.0,Veillonellaceae,1.0,Veillonella,1.0
Otu2013,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2015,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2019,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Pseudomonadales,1.0,Pseudomonadaceae,1.0,Azotobacter,0.53
Otu2029,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2037,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2039,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Nocardiaceae,1.0,Rhodococcus,1.0
Otu2042,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2046,Bacteria,1.0,Bacteroidetes,1.0,Flavobacteriia,1.0,Flavobacteriales,1.0,Weeksellaceae,1.0,Chryseobacterium,1.0
Otu2051,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Staphylococcaceae,1.0,Macrococcus,0.95
Otu2054,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu2055,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Micrococcales,1.0,Micrococcaceae,1.0,Arthrobacter,0.66
Otu2075,Bacteria,1.0,Actinobacteria,1.0,Actinobacteria,1.0,Mycobacteriales,1.0,Corynebacteriaceae,1.0,Corynebacterium,1.0
Otu2092,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2097,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,0.94,Lactobacillaceae,0.75,Ligilactobacillus,0.61
Otu2103,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Lactobacillales,1.0,Lactobacillaceae,1.0,Lacticaseibacillus,1.0
Otu2113,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2132,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,0.95,Planococcaceae,0.71,Sporosarcina,0.7
Otu2156,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
Otu2169,Bacteria,1.0,Firmicutes,1.0,Bacilli,1.0,Bacillales,1.0,Bacillaceae_1,1.0,Bacillus,0.9
Otu2181,Bacteria,1.0,Proteobacteria,1.0,Gammaproteobacteria,1.0,Enterobacterales,1.0,Enterobacteriaceae,0.97,Klebsiella,0.77
Otu2193,Bacteria,1.0,Bacteroidetes,1.0,Bacteroidia,1.0,Bacteroidales,1.0,Porphyromonadaceae,1.0,Parabacteroides,1.0
