gene,postFMT_2_ileum
gene_2936220,8
gene_2779193,7
gene_4035484,7
gene_4461645,7
gene_4409697,7
gene_1502962,7
gene_3681740,7
gene_3859151,7
gene_4556772,7
gene_4517544,7
gene_4598258,7
gene_3062715,7
gene_3595036,7
gene_3154440,7
gene_3924558,7
gene_3753724,7
gene_4129389,7
gene_4265316,7
gene_4593768,7
gene_4203001,7
gene_2204013,7
gene_3963551,7
gene_3757682,7
gene_3080780,7
gene_4110883,7
gene_4341592,7
gene_2759629,7
gene_3477439,7
gene_4522995,7
gene_3015454,7
gene_4573737,7
gene_3449131,7
gene_3771904,7
gene_4391556,7
gene_4545706,7
gene_2113055,7
gene_4021872,7
gene_4341527,7
gene_4023574,7
gene_3843954,7
gene_3163159,7
gene_4562189,7
gene_2698357,7
gene_4555675,7
gene_3357055,7
gene_4477933,7
gene_3360102,7
gene_3966376,7
gene_4554458,7
gene_3987264,7
gene_3611061,7
gene_4475245,7
gene_2542392,7
gene_4370760,7
gene_3877033,7
gene_3923781,7
gene_2742702,7
gene_4442443,7
gene_4354034,7
gene_4172387,7
gene_4637644,7
gene_4292228,6
gene_3957926,6
gene_4358785,6
gene_2884174,6
gene_3231474,6
gene_2584443,6
gene_4138698,6
gene_3989276,6
gene_3761008,6
gene_3944439,6
gene_3171902,6
gene_3573195,6
gene_3243515,6
gene_4163167,6
gene_4519327,6
gene_3994719,6
gene_4468469,6
gene_4375749,6
gene_2945924,6
gene_3365449,6
gene_4130075,6
gene_3916745,6
gene_4577484,6
gene_3952481,6
gene_4134797,6
gene_4202278,6
gene_3721413,6
gene_4314512,6
gene_4631408,6
gene_3561552,6
gene_2505865,6
gene_4015698,6
gene_4216501,6
gene_3606768,6
gene_3811695,6
gene_4335797,6
gene_4623413,6
gene_3554812,6
gene_4405089,6
gene_3407587,6
gene_4567892,6
gene_4468583,6
gene_3298039,6
gene_3364519,6
gene_4632766,6
gene_4542451,6
gene_3759426,6
gene_3950018,6
gene_4216454,6
gene_3630332,6
gene_4390929,6
gene_4468467,6
gene_4351018,6
gene_4474332,6
gene_4431481,6
gene_3732078,6
gene_4511254,6
gene_3346227,6
gene_3203713,6
gene_2444978,6
gene_4449542,6
gene_3835984,6
gene_4513491,6
gene_2396716,6
gene_2598436,6
gene_4460953,6
gene_4428354,6
gene_4386247,6
gene_4443822,6
gene_3916811,6
gene_4613965,6
gene_3460949,6
gene_3990386,6
gene_2801242,6
gene_2751765,6
gene_4017616,6
gene_3605075,6
gene_4188448,6
gene_3614375,6
gene_4624891,6
gene_4304471,6
gene_4511255,5
gene_3416091,5
gene_3986268,5
gene_4529898,5
gene_4264963,5
gene_4092677,5
gene_4415572,5
gene_3559517,5
gene_3203716,5
gene_4200765,5
gene_3589727,5
gene_4199689,5
gene_4153794,5
gene_2818634,5
gene_3889287,5
gene_4365283,5
gene_4203265,5
gene_3595151,5
gene_1801273,5
gene_4631309,5
gene_3809061,5
gene_4570571,5
gene_3924852,5
gene_3688763,5
gene_4050792,5
gene_2656692,5
gene_4369583,5
gene_4028612,5
gene_4183607,5
gene_3855165,5
gene_4512224,5
gene_2807698,5
gene_3249174,5
gene_4560857,5
gene_4009003,5
gene_2617804,5
gene_3219872,5
gene_4604275,5
gene_2801116,5
gene_3788614,5
gene_4595285,5
gene_3742308,5
gene_4335671,5
gene_4021956,5
gene_4274460,5
gene_4442367,5
gene_4278302,5
gene_3380098,5
gene_2601849,5
gene_4082320,5
gene_3768436,5
gene_4502920,5
gene_2877394,5
gene_4486366,5
gene_4589746,5
gene_4232255,5
gene_4022999,5
gene_2920034,5
gene_3869922,5
gene_3609578,5
gene_4084315,5
gene_3399418,5
gene_3940464,5
gene_3284991,5
gene_3584310,5
gene_4092853,5
gene_3910851,5
gene_3371392,4
gene_3967584,4
gene_4228096,4
gene_3087064,4
gene_4375326,4
gene_3397605,4
gene_4548235,4
gene_4185014,4
gene_4064017,4
gene_4014243,4
gene_3487896,4
gene_4030026,4
gene_4384710,4
gene_3331960,4
gene_4169248,4
gene_3937009,4
gene_4249799,4
gene_4364997,4
gene_4252706,4
gene_4325564,4
gene_4151988,4
gene_4446143,4
gene_4441422,4
gene_4243841,4
gene_4057972,4
gene_4443621,4
gene_2862978,4
gene_3308769,4
gene_2135555,4
gene_4593553,4
gene_2124271,4
gene_2657736,4
gene_3437138,4
gene_4333933,4
gene_3722866,4
gene_2672380,4
gene_4077702,4
gene_4104838,4
gene_4639497,4
gene_2773699,4
gene_3506278,4
gene_4238847,4
gene_3745320,4
gene_3032579,4
gene_1875936,4
gene_3354879,4
gene_3641927,4
gene_4445555,4
gene_2930587,4
gene_4393318,4
gene_4476415,4
gene_2924220,4
gene_3817704,4
gene_3331625,4
gene_3750879,4
gene_3685063,4
gene_4203266,4
gene_3798663,4
gene_3260888,4
gene_3889728,4
gene_3041983,4
gene_3197931,4
gene_4124058,4
gene_4272797,4
gene_3546744,4
gene_4462152,4
gene_4244737,4
gene_4186093,4
gene_2589919,4
gene_3702398,4
gene_4290748,4
gene_4383205,4
gene_3403811,4
gene_4370459,4
gene_3840831,4
gene_4621326,4
gene_3577811,4
gene_3052833,4
gene_2241564,4
gene_3474815,4
gene_4244735,4
Food_9_GL0258854,4
gene_4452368,4
gene_3024445,4
gene_3616119,4
gene_4520988,4
gene_4459673,4
gene_3344040,4
gene_3271489,4
gene_4092115,4
gene_3535731,4
gene_2788208,4
gene_3823424,4
gene_2414908,4
gene_2323635,3
gene_4550012,3
gene_3616404,3
gene_3943715,3
gene_2863323,3
gene_3482988,3
gene_3712372,3
gene_4035184,3
gene_1026049,3
gene_3582062,3
gene_3440799,3
gene_4373426,3
gene_3748997,3
gene_3582945,3
gene_4628721,3
gene_4328629,3
gene_3909116,3
gene_1801276,3
gene_3085907,3
gene_4624516,3
gene_3612424,3
gene_4472124,3
gene_3081265,3
gene_4089213,3
gene_4516378,3
gene_4560934,3
gene_4061258,3
gene_3574736,3
gene_2918852,3
gene_4548444,3
gene_4064745,3
gene_3433474,3
gene_2234702,3
gene_3782006,3
gene_3528073,3
gene_3284749,3
gene_3214212,3
gene_4185632,3
gene_4031457,3
gene_3314060,3
gene_4473505,3
gene_4435083,3
gene_4020953,3
gene_4329118,3
gene_3992124,3
gene_2585850,3
gene_3770444,3
gene_3316083,3
gene_4009578,3
gene_3229463,3
gene_3399198,3
gene_2607397,3
gene_3347461,3
gene_4527402,3
gene_4025849,3
gene_2831467,3
gene_4360450,3
gene_4459324,3
gene_3773062,3
gene_2967397,3
gene_4268029,3
gene_3953890,3
gene_4535067,3
gene_4257021,3
gene_4313014,3
gene_2908450,3
gene_4362721,3
gene_4512223,3
gene_3299601,3
gene_3551526,3
gene_4059908,3
gene_1165785,3
gene_3438740,3
gene_4536800,3
gene_2669432,3
gene_4563424,3
gene_2678024,3
gene_3099512,3
gene_4557543,3
gene_4179666,3
gene_3333521,3
gene_4061037,3
gene_2920033,3
gene_3909470,3
gene_3126436,3
gene_4077529,3
gene_3965892,3
gene_4252021,3
gene_4186579,3
6-8_GL0029701,3
gene_4328530,3
gene_3755691,3
gene_3798027,3
gene_1801275,3
gene_4394111,3
gene_4464421,3
gene_3847449,3
gene_3741646,3
gene_4060894,3
gene_4087384,3
gene_3838998,3
gene_3334043,3
gene_3836223,3
gene_1681961,3
gene_4367740,3
gene_3495041,3
gene_4367625,3
G1-1A_GL0050052,3
gene_4535336,3
gene_4484358,3
gene_3350188,2
gene_4406213,2
gene_4406377,2
gene_3188641,2
gene_3813420,2
gene_4429828,2
gene_4407704,2
gene_3430177,2
gene_3245171,2
gene_4350243,2
gene_3507422,2
gene_3315884,2
gene_1308757,2
gene_2980746,2
gene_3915882,2
gene_3021689,2
gene_3851218,2
gene_3065537,2
gene_4215693,2
gene_4183034,2
gene_3955283,2
gene_4516870,2
gene_3735518,2
gene_3104078,2
gene_4626145,2
gene_3568808,2
gene_4179829,2
gene_3074002,2
gene_4383469,2
gene_3942298,2
gene_4630771,2
gene_2733041,2
gene_4424416,2
gene_4442040,2
gene_3295609,2
gene_3016963,2
gene_3433508,2
gene_2269589,2
gene_3354627,2
gene_2921691,2
gene_3403996,2
gene_3894916,2
gene_4151193,2
gene_4472618,2
gene_2261665,2
gene_3818168,2
gene_3127600,2
gene_3402101,2
gene_4397798,2
gene_3062707,2
gene_3937879,2
gene_2794655,2
gene_3566557,2
gene_3158092,2
gene_2464960,2
gene_4448949,2
gene_3254246,2
gene_3300429,2
gene_4494868,2
gene_3116280,2
gene_4437571,2
gene_3195146,2
gene_3133168,2
gene_4551145,2
gene_4618349,2
gene_4043545,2
gene_3803878,2
gene_4471995,2
gene_1142549,2
gene_3940769,2
gene_4339392,2
gene_3162975,2
gene_2739144,2
gene_2881831,2
gene_3326942,2
gene_4009580,2
gene_3004241,2
gene_4587416,2
gene_3622401,2
gene_4069411,2
gene_3028667,2
gene_4474867,2
gene_4104793,2
gene_3102810,2
gene_4201694,2
gene_2598996,2
gene_4180416,2
gene_4382110,2
gene_4024347,2
gene_3358176,2
gene_4137552,2
gene_3631733,2
gene_3115257,2
gene_3909959,2
gene_3685693,2
gene_3804655,2
gene_4512599,2
gene_3056408,2
gene_4340439,2
gene_3795525,2
gene_4407842,2
gene_4604522,2
gene_4493411,2
gene_3153484,2
gene_4618096,2
gene_3048707,2
gene_3014201,2
gene_4546396,2
gene_3946445,2
19_GL0066769,2
gene_4089287,2
gene_2968860,2
gene_2922659,2
gene_4332161,2
gene_3945500,2
gene_2227792,2
gene_4298040,2
gene_3869451,2
gene_2464943,2
gene_3659816,2
gene_4454029,2
gene_3524981,2
gene_4436542,2
gene_4288707,2
gene_3572577,2
gene_3838295,2
gene_3187099,2
gene_2885449,2
gene_2281167,2
gene_3125398,2
gene_3548998,2
gene_2918641,2
gene_4307020,2
gene_2950784,2
gene_3079594,2
gene_4498107,2
gene_3513540,2
6-7_GL0013193,2
gene_4385769,2
gene_4243305,2
gene_4215562,2
gene_4430408,2
gene_3318694,2
gene_2354909,2
gene_3107165,2
gene_3993495,2
gene_1801975,2
gene_2315618,2
gene_4393951,2
gene_4561978,2
gene_4249666,2
gene_3664227,2
gene_3373369,2
gene_3939011,2
gene_3599769,2
gene_4293532,2
gene_4533118,2
gene_3499363,2
gene_3548870,2
gene_3106606,2
gene_3380452,2
gene_2452976,2
gene_4478138,2
gene_4158395,2
gene_3862166,2
gene_4195443,2
gene_2278439,2
gene_4544681,2
gene_3796115,2
gene_3326742,2
gene_3918068,2
gene_4117845,2
gene_3640849,2
gene_3635848,2
gene_3960465,2
gene_4304885,2
gene_3068060,2
gene_3252158,2
gene_3309556,2
gene_3612705,2
gene_3021294,2
gene_4131101,2
gene_3735445,2
gene_3207069,2
gene_3488423,2
gene_4185004,2
gene_3708920,2
gene_2815952,2
gene_3670379,2
gene_4526344,2
gene_3145593,2
gene_3919686,2
gene_2292052,2
gene_4344958,2
gene_3248247,2
gene_4552145,2
gene_4174013,2
gene_3655332,2
gene_4070007,2
gene_4400153,2
gene_2664238,2
gene_2968326,2
gene_3537486,2
gene_4162368,2
gene_4371024,2
gene_3753079,2
gene_2633621,2
gene_3287104,2
gene_4179035,2
gene_3398201,2
gene_3263345,2
gene_4493955,2
gene_3461549,2
gene_3426651,2
gene_4233646,2
gene_2547799,2
gene_3725682,2
gene_3934505,2
gene_3614688,2
gene_3082746,2
gene_3303341,2
gene_3630596,2
gene_3772163,2
gene_2713541,2
gene_3936359,2
gene_4058249,2
gene_3963625,2
gene_4389500,2
gene_3238418,2
gene_4144355,2
gene_3207946,2
gene_4318217,2
gene_4206593,2
gene_4047746,2
gene_3178868,2
gene_4117492,2
gene_2796964,2
gene_2862746,2
gene_2688776,2
gene_3796308,2
gene_3679663,2
gene_2701766,2
gene_4042319,2
gene_2475979,2
gene_2744645,2
gene_2574162,2
gene_3912815,2
gene_4092824,2
gene_3323720,2
gene_3523357,2
gene_4272811,2
gene_2894069,2
gene_3598828,2
gene_4225267,2
gene_3909229,2
gene_3470338,2
gene_2448382,2
gene_3966661,2
gene_4517259,2
gene_4448140,2
gene_2483710,2
gene_3152681,2
gene_3662133,2
gene_4063984,2
gene_2499825,2
gene_4062882,2
gene_3189359,2
gene_2904525,2
gene_3824290,2
gene_4032245,2
gene_3308635,2
gene_3585333,2
gene_4558369,2
gene_2885897,2
gene_4178508,2
gene_3292322,2
gene_4458767,2
gene_4622897,2
gene_3809267,2
gene_1938868,2
gene_4368667,2
gene_2164268,2
gene_2502795,2
gene_3805779,2
gene_3396564,2
gene_3800076,2
gene_4089679,2
gene_1899899,2
gene_2534220,2
gene_3994211,2
gene_3902047,2
gene_4197667,2
gene_3463030,2
gene_4248289,2
gene_3896689,2
gene_3368045,2
gene_4604034,2
gene_4092190,2
gene_4436282,2
gene_3598811,2
gene_3427369,2
gene_3614015,2
gene_2449936,2
gene_4173742,2
gene_4342646,2
gene_4583895,2
gene_4439604,2
gene_2997680,2
gene_3487916,2
gene_4389427,2
gene_4122031,2
gene_3732438,2
gene_3896237,2
gene_3629294,2
gene_2529263,2
gene_4064842,2
gene_3608173,2
gene_3491618,2
gene_2531775,2
gene_4212504,2
27_GL0085325,2
gene_4234652,2
gene_4586369,2
gene_3452370,2
gene_3097526,2
gene_2691110,2
gene_3860995,2
gene_3371798,2
gene_3003808,2
gene_2489088,2
gene_4092743,2
gene_3377801,2
gene_4401638,2
gene_3701203,2
gene_3185274,2
gene_3664724,2
gene_2951180,2
gene_4350233,2
gene_3341997,2
gene_4026489,2
gene_2318072,2
gene_4177082,2
gene_1828765,2
gene_3512680,2
Food_11_GL0016298,2
gene_3893359,2
gene_2723034,2
gene_4097679,2
gene_3485452,2
gene_4638725,2
gene_3475962,2
gene_3647679,2
gene_2861348,2
gene_2171493,2
gene_2847026,2
gene_4537965,2
gene_4186614,2
gene_4616112,2
gene_3171074,2
gene_3255158,2
gene_4529291,2
gene_4388281,2
gene_3982092,2
gene_3802989,2
gene_2906219,2
gene_4604793,2
gene_4211927,2
gene_4315561,2
gene_3799161,2
gene_4514295,2
gene_2337233,2
gene_3455907,2
gene_3236037,2
gene_4232289,2
gene_3795243,2
gene_3785417,2
gene_3001490,2
gene_3024766,2
gene_3029211,2
gene_4273779,2
gene_2596394,2
gene_3946330,2
gene_3797716,2
gene_2897903,2
gene_3309140,2
gene_4550717,2
gene_2013835,2
gene_4278283,2
gene_3191254,2
gene_2967208,2
gene_3983734,2
gene_3512458,2
gene_2322632,2
gene_3714331,2
gene_3186581,2
gene_4170541,2
gene_4138198,2
gene_3483304,2
gene_3040018,2
gene_3684971,2
gene_4151179,2
gene_3504349,2
gene_4408017,2
gene_1454868,2
gene_4014944,2
gene_3290744,2
gene_2808838,2
gene_2491685,2
gene_3837021,2
gene_3356230,2
gene_4171113,2
gene_2858859,2
gene_4519013,2
gene_4459824,2
gene_3172032,2
gene_4198267,2
gene_3279156,2
gene_3475817,2
gene_4385823,2
gene_4519006,2
gene_4183620,2
gene_4358795,2
gene_4474519,2
gene_3584275,2
gene_4395181,2
gene_2977678,2
gene_4413668,2
gene_3545727,2
gene_2499992,2
gene_3102673,2
gene_3143779,2
gene_3070125,2
gene_3721477,2
gene_3926985,2
gene_4262522,2
gene_4459538,2
gene_2941119,2
gene_3706059,2
gene_4394567,2
gene_3587854,2
gene_3672333,2
gene_2313341,2
gene_2497264,2
gene_2846504,2
gene_3057834,2
gene_2344693,2
gene_4553833,2
gene_4616080,2
gene_4601333,2
gene_3151780,2
gene_4065521,2
gene_3831271,2
gene_3819231,2
gene_1673196,2
gene_3727592,2
gene_3308786,2
gene_2659343,2
gene_3728432,2
gene_4511230,2
gene_3504430,2
gene_4187168,2
gene_4546367,2
gene_2920531,2
gene_4333890,2
gene_3353682,2
Food_10_GL0066534,2
gene_4062224,2
gene_4364362,2
gene_2908103,2
gene_3216312,2
gene_3489250,2
gene_4479686,2
gene_1842198,2
gene_3949762,2
gene_3531592,2
gene_3087434,2
gene_3643962,2
gene_3666485,2
gene_3087496,2
gene_3334755,2
gene_2953774,2
gene_4402929,2
gene_3330439,2
gene_4317045,2
gene_3381109,2
gene_3972191,2
gene_1740551,2
gene_4534843,2
gene_3746040,2
gene_3940626,2
gene_3221168,2
gene_3984130,2
gene_2968357,2
gene_2475715,2
gene_3523349,2
gene_4100492,2
gene_4628630,2
gene_4030612,2
gene_3760000,2
gene_1434449,2
gene_4127779,2
gene_2794698,2
gene_4306428,2
gene_3439229,2
gene_3677681,2
gene_2864993,2
gene_2771109,2
gene_2063301,2
gene_4330099,2
gene_4403189,2
gene_3061091,2
gene_4049875,2
gene_2742972,2
gene_3846348,2
gene_3575271,2
gene_4555614,2
gene_4432479,2
gene_2435575,2
gene_3215972,2
gene_4627868,2
gene_4128588,2
gene_3385972,2
gene_3803765,2
gene_1689849,2
gene_3598706,2
gene_2035907,2
gene_2660662,2
gene_2560483,2
gene_4237203,2
gene_4035502,2
gene_4420743,2
gene_4639379,2
gene_3585819,2
gene_2498109,2
gene_4621024,2
gene_4637527,2
gene_4363993,2
gene_2748678,2
gene_2809737,2
gene_4565549,2
gene_2384494,2
gene_3193882,2
gene_2547470,2
gene_4049485,2
gene_2238072,2
gene_4494089,2
gene_4281850,2
gene_4111710,2
gene_3224344,2
gene_3743122,2
gene_3474765,2
gene_2247919,2
gene_3269021,2
gene_3105007,2
gene_4071155,2
gene_4226864,2
gene_3184565,2
gene_3896386,2
gene_2518787,2
gene_4576234,2
gene_4155031,2
gene_3050990,2
gene_3879478,2
gene_3550154,2
gene_4262778,2
gene_4098509,2
gene_3229618,2
gene_4604877,2
gene_4105429,2
gene_4580258,2
gene_2245379,2
gene_2724323,2
gene_3748307,2
gene_3232768,2
gene_3939225,2
gene_3869819,2
gene_2669906,2
gene_3559609,2
gene_4349008,2
gene_3624167,2
gene_3157673,2
gene_2380973,2
gene_4371377,2
gene_4338255,2
gene_3727813,2
gene_3524202,2
gene_2372116,2
gene_4398035,2
gene_3620794,2
gene_3583869,2
gene_3866137,2
gene_3041866,2
gene_3522274,2
gene_4482869,2
gene_3720045,2
gene_2501807,2
gene_4620263,2
gene_3378653,2
gene_3983201,2
gene_2651838,2
gene_4131437,2
gene_3662001,2
gene_3751552,2
gene_2410148,2
gene_3971766,2
gene_3798036,2
gene_4262793,2
gene_3167989,2
gene_3868534,2
gene_2881386,2
gene_4388250,2
gene_3529197,2
gene_4194523,2
gene_3650858,2
gene_3602154,2
gene_3529425,2
gene_4274753,2
gene_3933131,2
gene_2309505,2
gene_3294595,2
gene_4259615,2
gene_3555348,2
gene_4497718,2
gene_3871138,2
gene_2518354,2
gene_3696243,2
gene_4569473,2
gene_4535328,2
gene_4485683,2
gene_4051907,2
gene_3827354,2
gene_4535976,2
gene_3229333,2
gene_2536428,2
gene_3865799,2
gene_4446272,2
gene_3897827,2
gene_3911629,2
gene_4416919,2
gene_4394830,2
gene_3463044,2
gene_3233874,2
gene_3793643,2
gene_3466613,2
gene_2734206,2
gene_4327003,2
gene_3481320,2
gene_4637233,2
gene_3006759,2
gene_2963520,2
gene_3132673,2
gene_2782027,2
gene_3729036,2
gene_3084196,2
gene_2847622,2
gene_4089702,2
gene_3712344,2
gene_3958334,2
gene_3164615,2
gene_4495204,2
gene_4565071,2
gene_4091658,2
gene_3958922,2
gene_4394400,2
gene_2873309,2
gene_3493860,2
gene_3763631,2
gene_3568241,2
gene_3667124,2
gene_4225823,2
gene_4194481,2
gene_4349042,2
gene_4595131,2
gene_4124753,2
gene_4360033,2
gene_3363349,2
gene_4495642,2
gene_2413502,2
gene_3911161,2
gene_2920852,2
gene_3767821,2
gene_4343858,2
gene_3554842,2
gene_1916091,2
gene_3805141,2
gene_4576720,2
gene_2690345,2
gene_3370337,2
gene_4282299,2
gene_3203908,2
gene_4040312,2
gene_4240042,2
gene_3787400,2
gene_2986279,2
gene_4415309,2
gene_2071646,2
gene_3372681,2
4-8_GL0040596,2
gene_3345193,2
gene_3334383,2
4-8_GL0125181,2
gene_4428009,2
gene_2568664,2
gene_4618540,2
gene_4235595,2
gene_2928081,2
gene_2794976,2
gene_3974755,2
gene_2027914,2
gene_2812331,2
gene_4442738,2
gene_4076806,2
gene_4483387,2
gene_3878151,2
gene_4332995,2
gene_4225290,2
gene_3089662,2
gene_3477548,2
gene_4461140,2
gene_4062643,2
gene_3622494,2
gene_2673708,2
gene_4096689,2
gene_4173994,2
gene_4245204,2
gene_3074725,2
gene_4170013,2
gene_2702443,2
gene_4143984,2
gene_3880126,2
gene_4162976,2
gene_3937028,2
gene_2235292,2
gene_3744795,2
gene_4491977,2
gene_4153264,2
gene_2664507,2
gene_4580959,2
gene_3937057,2
gene_4264237,2
gene_2857584,2
gene_4362267,2
gene_3171991,2
gene_4574508,2
gene_3650063,2
gene_4006380,2
gene_3241215,2
gene_3470698,2
gene_3823003,2
gene_3986800,2
gene_3210694,2
gene_4629151,2
gene_3837263,2
gene_4313625,2
gene_3228833,2
gene_3465423,2
gene_4356000,2
4-8_GL0043949,2
gene_3276990,2
gene_3435842,2
gene_2590508,2
gene_3617946,2
gene_3828314,2
gene_3826206,2
gene_4596879,2
gene_3957003,2
gene_3025771,2
gene_4015787,2
gene_3073903,2
gene_3506991,2
gene_4477671,2
gene_4446694,2
gene_4567420,2
gene_4423793,2
gene_3920373,2
gene_3628386,2
gene_3295148,2
gene_3361851,2
gene_3683748,2
gene_4233422,2
gene_4112254,2
gene_3566605,2
gene_3604879,2
gene_3457038,2
gene_3903574,2
gene_3440399,2
gene_3661587,2
gene_3426988,2
gene_3544651,2
gene_3373912,2
gene_3863150,2
gene_3826774,2
gene_2984863,2
gene_3453311,2
gene_4224745,2
gene_4082820,2
gene_4069642,2
gene_4634990,2
gene_3715439,2
gene_3673831,2
gene_4204923,2
gene_3385362,2
gene_3967725,2
gene_3377776,2
gene_4053729,2
gene_4505269,2
gene_2464526,2
gene_2134450,2
gene_3788998,2
gene_3593987,2
gene_2903645,2
gene_4168433,2
gene_3669318,2
gene_3565595,2
gene_4312783,2
gene_2932204,2
gene_3966116,2
gene_3610326,2
gene_3701154,2
gene_4544813,2
gene_4468453,2
gene_3876780,2
gene_4224045,2
gene_3558267,2
gene_3580921,2
gene_4174300,2
gene_4048081,2
gene_2829367,2
gene_3316943,2
gene_4147630,2
gene_4430385,2
gene_3759384,2
gene_2472536,2
gene_3976321,2
gene_2387483,2
gene_4184341,2
gene_3295017,2
gene_2797129,2
gene_3925128,2
gene_4369128,2
gene_4193198,2
gene_3530345,2
gene_4232475,2
gene_4589550,2
gene_2515316,2
gene_2282922,2
gene_3655821,2
gene_4499346,2
gene_3963770,2
gene_4089703,2
gene_2244399,2
gene_2414653,2
gene_4621657,2
gene_4540509,2
gene_2911666,2
gene_4145602,2
gene_3568222,2
gene_3742672,2
gene_4616817,2
gene_2466058,2
gene_3992638,2
gene_2846508,2
gene_4178017,2
gene_4615444,2
gene_2525172,2
gene_4404413,2
gene_3378590,2
gene_2496804,2
gene_3650922,2
gene_4337828,2
gene_3412381,2
gene_4367746,2
gene_3745383,2
gene_3546609,2
gene_3832546,2
gene_2789108,2
gene_4556994,2
gene_3784217,2
gene_4017933,2
gene_4101971,2
gene_4297518,2
gene_4238188,2
gene_4319371,2
gene_3815814,2
gene_3820861,2
gene_3897284,2
gene_4434697,2
gene_2734373,2
gene_3709159,2
gene_4059803,2
gene_4299530,2
gene_3299204,2
gene_4387697,2
gene_4462337,2
gene_3458484,2
gene_2829151,2
gene_3468515,2
gene_3716807,2
gene_4081325,2
gene_4327375,2
gene_3208047,2
gene_3724764,2
gene_4584479,2
gene_3115125,2
gene_4423446,2
gene_3385811,2
gene_4443023,2
gene_3736139,2
gene_3214413,2
gene_3402171,2
gene_4629269,2
gene_3801188,2
gene_3216829,2
gene_4484287,2
gene_3821975,2
gene_2945139,2
gene_4373724,2
gene_4285183,2
gene_3591335,2
gene_3366688,2
gene_3790208,2
gene_3053642,2
gene_3654269,2
gene_4558468,2
gene_4417224,2
gene_4609497,2
gene_4297394,2
gene_3111415,2
gene_4336986,2
gene_3930528,2
gene_4396848,2
gene_4637991,2
gene_2555989,2
gene_2973886,2
gene_3654315,2
gene_4037305,2
gene_4043107,2
gene_4422994,2
gene_3609243,2
gene_4611213,2
gene_4226116,2
gene_4174899,2
gene_3564207,2
gene_3378292,2
gene_4209951,2
gene_3120177,2
gene_4007255,2
gene_4041499,2
gene_3253523,2
gene_3192197,2
gene_3805983,2
gene_4294104,2
gene_3608942,2
gene_3433483,2
gene_3734374,2
gene_2780846,2
gene_3985170,2
gene_2025621,2
gene_4071697,2
gene_3107182,2
gene_3396349,1
gene_1991950,1
gene_4439467,1
gene_4468943,1
gene_4324543,1
gene_3238774,1
gene_4213887,1
gene_3023084,1
gene_2580856,1
gene_3721375,1
gene_2918385,1
gene_3858191,1
gene_3082409,1
gene_4080116,1
gene_3345994,1
gene_3854714,1
gene_2720108,1
gene_3350212,1
gene_4493658,1
gene_2903783,1
gene_4328592,1
gene_4078589,1
gene_4400168,1
gene_4533762,1
gene_3722991,1
gene_4434303,1
gene_3474930,1
gene_3478789,1
gene_4283883,1
gene_4183521,1
gene_4618926,1
gene_3688347,1
gene_4157591,1
gene_3536375,1
gene_3681629,1
gene_1940857,1
gene_2960174,1
gene_4611716,1
gene_4457367,1
gene_4308567,1
gene_3878043,1
gene_4590395,1
gene_3712257,1
gene_3820945,1
gene_4510405,1
gene_4189267,1
gene_2328129,1
gene_4046899,1
gene_2991518,1
gene_4612366,1
gene_3255310,1
gene_4377732,1
gene_3115667,1
gene_4141866,1
gene_3250778,1
gene_4409969,1
gene_4225178,1
gene_3753385,1
gene_4302464,1
gene_3300670,1
gene_3157088,1
gene_4063060,1
gene_4509503,1
gene_4287169,1
gene_3541689,1
gene_4051779,1
gene_3044237,1
gene_3336933,1
gene_3839446,1
gene_3718627,1
gene_4173256,1
gene_3220136,1
gene_4465090,1
gene_3390805,1
gene_2722358,1
gene_4448662,1
gene_3868331,1
gene_3138840,1
gene_3231825,1
gene_3383860,1
gene_3320046,1
gene_3682088,1
gene_2712809,1
gene_3481324,1
gene_2858523,1
gene_3161128,1
gene_3052368,1
gene_3538527,1
gene_3460201,1
gene_2795777,1
gene_4129260,1
gene_3919961,1
gene_3829343,1
gene_2856207,1
gene_4272389,1
gene_3038298,1
gene_3096115,1
gene_3931369,1
gene_4224614,1
gene_3833339,1
gene_4570692,1
gene_4558386,1
gene_3041291,1
gene_4369389,1
gene_3271982,1
gene_4344520,1
gene_3744486,1
gene_2822604,1
gene_4451581,1
gene_4382816,1
gene_4445770,1
gene_4056718,1
gene_3048824,1
gene_3908672,1
gene_3497258,1
gene_3820895,1
gene_3097797,1
gene_3707832,1
gene_3178493,1
gene_2155056,1
gene_4290620,1
gene_3992434,1
gene_2271086,1
gene_3098086,1
gene_3202765,1
gene_4397937,1
gene_2862182,1
gene_3224900,1
gene_3051500,1
gene_4252273,1
gene_4207813,1
gene_3101400,1
gene_3937210,1
gene_4364293,1
gene_3831618,1
gene_3130258,1
gene_2819434,1
gene_4426977,1
gene_3369862,1
gene_4264248,1
gene_3974604,1
gene_2939659,1
gene_2709803,1
gene_3918581,1
gene_4211809,1
gene_2803587,1
gene_4280503,1
gene_4056615,1
gene_3936315,1
gene_3649594,1
gene_4415330,1
gene_3006095,1
gene_4591005,1
gene_3057045,1
gene_4585103,1
gene_2319229,1
gene_4595990,1
gene_3418080,1
gene_3296268,1
gene_4270333,1
gene_3392844,1
gene_4325569,1
gene_3411579,1
gene_4019476,1
gene_4595905,1
gene_3196739,1
gene_4415667,1
gene_4279823,1
gene_4184438,1
gene_3259682,1
gene_3996504,1
gene_3615811,1
gene_4306717,1
gene_4090650,1
gene_3194166,1
gene_2508270,1
11_GL0046620,1
