gene,noFMT_2_colon
gene_4504690,6
HF-F_1_GL0276221,6
gene_3814087,6
HF-F_1_GL0183501,6
gene_3274385,6
gene_3232768,6
MC-6-1_GL0034801,6
gene_3666485,6
gene_4603889,6
gene_3701203,6
gene_3790208,6
gene_2458458,6
gene_164943,6
2-4_GL0062146,6
gene_4173994,6
gene_2597408,6
gene_896855,6
S-Fe3_GL0140298,6
gene_1841383,6
gene_4159983,6
gene_4592730,6
Food_11_GL0131344,6
gene_3626010,6
gene_3044334,6
G1-1A_GL0057832,6
2-1_GL0068835,6
gene_2725685,6
4-1_GL0023179,6
G1-1A_GL0026584,6
S-Fe16_GL0073695,6
HF-S_4_GL0063926,6
G1-1A_GL0092949,6
gene_4019614,6
gene_4618349,6
Food_7_GL0159883,6
2-4_GL0102215,6
gene_3752757,6
gene_274809,6
gene_1017946,6
gene_4191579,6
gene_3911161,6
gene_4179829,6
gene_4195244,6
MC-6-4_GL0083223,6
gene_2775301,6
G1-1A_GL0059819,6
Food_10_GL0098858,6
gene_4359293,6
gene_3697537,6
gene_258097,6
G1-1A_GL0095200,6
gene_3806856,6
S-Fe5_GL0138090,6
Food_2_GL0174865,6
gene_2047471,6
2-4_GL0029017,6
gene_4594315,6
gene_2922045,6
gene_3866137,6
gene_3393195,6
gene_3363947,6
gene_4066488,6
gene_4148251,6
gene_3746123,6
G1-1A_GL0092981,6
4-1_GL0052951,6
HF-F_1_GL0183676,6
MC-0-3_GL0036691,6
gene_1887661,6
gene_3116993,6
gene_3459253,6
HF-F_1_GL0140035,6
gene_187613,6
gene_2338831,6
G1-1A_GL0113963,6
gene_4207698,6
gene_3655166,6
G1-1A_GL0107443,6
gene_4010729,6
gene_2464943,6
G1-1A_GL0059745,6
gene_164932,6
gene_2403606,6
gene_4270315,6
HF-F_1_GL0075321,6
HF-F_1_GL0114494,6
gene_4596962,6
MH-6-2_GL0121461,6
HF-F_1_GL0130884,6
gene_4462451,6
HF-F_1_GL0164592,6
G1-1A_GL0032153,6
gene_960562,6
gene_4536074,6
4-1_GL0017637,6
DSM22607_9_GL0370071,6
G1-6A_GL0012944,6
HF-F_1_GL0050410,6
G1-1A_GL0059776,6
gene_3574437,6
gene_3823363,6
gene_381362,6
MH-6-2_GL0070006,6
gene_4567420,6
gene_2735624,6
4-1_GL0041206,6
NZ_CP021421.1_cds_WP_068959876.1_582,6
gene_2536054,6
gene_3064754,6
gene_4497791,6
HF-F_1_GL0003688,6
4-1_GL0036326,6
gene_442562,6
gene_4618754,6
gene_3578576,6
MH-0-5_GL0038973,6
gene_3568241,6
gene_4019670,6
S-Fe3_GL0006852,6
gene_3877834,6
2-4_GL0080875,6
gene_4537269,6
NZ_RAYY01000028.1_cds_WP_120423855.1_2219,6
gene_3622494,6
gene_4459824,6
gene_3014711,6
gene_3205309,6
gene_2690499,6
Food_10_GL0006521,6
gene_4026960,6
gene_3104833,6
HF-F_1_GL0198741,6
G1-1A_GL0015456,6
Chow_8_GL0288994,6
4-1_GL0056034,6
gene_3963770,6
G1-1A_GL0070544,6
HF-F_1_GL0270530,6
G1-1A_GL0095265,6
gene_4138452,6
Chow_6_GL0139987,6
4-1_GL0048906,6
gene_2098287,6
gene_4446272,6
gene_3156624,6
HF-F_1_GL0021092,6
G1-1A_GL0124657,6
gene_3401729,6
gene_3592850,6
2-4_GL0078782,6
gene_2098288,6
gene_258107,6
gene_2532576,6
gene_3353682,6
gene_4514030,6
gene_4074361,6
gene_2796776,6
G1-1A_GL0033873,6
gene_4629216,6
gene_4272811,6
gene_2846504,6
gene_4073018,6
gene_2615246,6
gene_4397745,6
4-1_GL0062098,6
gene_3726703,6
gene_1885046,6
MH-6-2_GL0056336,6
HF-F_1_GL0230808,6
gene_2687295,6
gene_805536,6
HF-F_1_GL0218776,6
G1-3A_GL0008856,6
NZ_CP021421.1_cds_WP_068960938.1_1944,6
gene_3225741,6
G1-1A_GL0015518,6
Chow_6_GL0168160,6
gene_220760,6
37_GL0074612,6
1-1_GL0073736,6
1-1_GL0064469,6
gene_4115038,6
gene_4551883,6
gene_4544139,6
gene_3385972,6
gene_3799780,6
gene_2350743,6
gene_4064015,6
G1-1A_GL0032181,6
2-5_GL0068574,6
gene_3924463,6
gene_3193882,6
HF-F_1_GL0241958,6
Food_1_GL0218276,6
gene_4464312,6
gene_2495398,6
HF-F_1_GL0019554,6
gene_3121047,6
Chow_2_GL0245238,6
gene_332824,6
gene_2865498,6
gene_1017532,6
gene_3052254,6
5-3_GL0023441,6
gene_2094163,6
2-4_GL0081835,6
Food_10_GL0235266,6
gene_2266380,6
4-1_GL0052891,6
gene_4471165,6
25_GL0079965,6
gene_680930,6
gene_341650,6
2-4_GL0086961,6
gene_2825632,6
gene_2951180,6
gene_4230122,6
HF-F_14_GL0082214,6
G1-1A_GL0001250,6
S-Fe10_GL0012904,6
MC-6-5_GL0002293,6
gene_3679663,6
gene_4335722,6
gene_3719866,6
gene_345469,6
4-2_GL0008363,6
gene_4082698,6
G1-1A_GL0015455,6
gene_4394400,6
gene_3462352,6
gene_2464960,6
gene_3984130,6
S-Fe8_GL0241596,6
OB-1_12_GL0146923,6
G1-1A_GL0057436,6
gene_4520958,6
16_GL0052212,6
S-Fe16_GL0024807,6
gene_4628016,6
G1-1A_GL0060979,6
gene_4047087,6
gene_4561808,6
S-Fe11_GL0105358,6
48_GL0032255,6
gene_4549700,6
G1-1A_GL0059769,6
HF-F_1_GL0034042,6
3-4_GL0040206,6
G1-1A_GL0059726,6
gene_3885143,6
gene_4023422,6
G1-1A_GL0024723,6
2-4_GL0017775,6
S-Fe10_GL0147866,6
gene_3273140,6
10_GL0053381,6
gene_3900021,6
gene_3010237,6
gene_4275466,6
ERR1212018_Scaf371_3680,6
MC-0-3_GL0033328,6
AF73-05_10_GL0117601,6
gene_2546411,6
gene_3536830,6
gene_3318694,6
gene_3796308,6
gene_3853348,6
2-4_GL0004015,6
1A-dyr4-07_GL0022108,6
S-Fe19_GL0023569,6
gene_3345842,6
HF-F_1_GL0008877,6
S-Fe19_GL0094943,6
gene_2268213,6
S-Fe10_GL0039053,6
gene_4407842,6
1-8_GL0010207,6
G1-1A_GL0057456,6
gene_3489681,6
gene_3114196,6
S-Fe10_GL0077463,6
G1-1A_GL0001494,6
G1-1A_GL0032162,6
G1-1A_GL0095187,6
gene_2737075,6
2-4_GL0104706,6
HF-F_1_GL0016626,6
G1-1A_GL0090223,6
Chow_3_GL0144258,6
Chow_5_GL0043917,6
gene_4423264,6
4-2_GL0100841,6
2-4_GL0076398,6
gene_4632940,6
2-4_GL0084828,6
HF-F_1_GL0091604,6
gene_4483387,6
gene_2924738,6
gene_508415,6
gene_3794420,6
AF73-05_1_GL0062569,6
G1-1A_GL0000139,6
gene_3829691,6
G1-1A_GL0065757,6
S-Fe4_GL0068565,6
gene_3370337,6
AF73-05_9_GL0167485,6
Chow_4_GL0137681,6
HF-F_1_GL0097921,6
gene_4625794,6
gene_4242684,6
gene_2015040,6
gene_4492578,6
gene_3153484,6
Group2-2A_GL0079264,6
HF-F_1_GL0270069,6
gene_3774475,6
G1-1A_GL0060989,6
gene_608701,6
2B-dyr23-07_GL0040917,6
1-1_GL0070096,6
S-Fe11_GL0105356,6
NZ_RAYW01000036.1_cds_WP_121700117.1_1678,6
10_GL0068511,6
HF-F_1_GL0144369,6
gene_3625538,6
2-4_GL0080877,6
gene_3963408,6
HF-S_3_GL0086274,6
2-5_GL0048960,6
2-4_GL0082363,6
gene_381356,6
S-Fe16_GL0072428,6
gene_3464572,6
gene_4293290,6
gene_4258788,6
7-5_GL0099515,6
gene_520388,6
gene_3019709,6
gene_4050737,6
S-Fe10_GL0042198,6
G1-1A_GL0010985,6
gene_3860123,6
G1-1A_GL0032178,6
gene_3354627,6
Chow_5_GL0096882,6
gene_381364,6
S-Fe18_GL0058456,6
14_GL0116708,6
G1-1A_GL0024809,6
4-1_GL0060728,6
gene_3230140,6
gene_3792493,6
gene_608715,6
gene_369728,6
gene_3131088,6
OB-1_3_GL0228483,6
Chow_6_GL0273713,6
S-Fe16_GL0016063,6
HF-F_1_GL0247374,6
4-1_GL0048195,6
gene_3248996,6
G1-1A_GL0072595,6
MC-6-2_GL0013717,6
14_GL0123083,6
AF73-05_2_GL0261942,6
gene_949315,6
S-Fe3_GL0224702,6
2-4_GL0086022,6
1A-dyr2-07_GL0024257,6
gene_3298877,6
4-1_GL0043542,6
Chow_4_GL0150501,6
gene_3466936,6
HF-S_4_GL0145348,6
gene_878482,6
MC-0-3_GL0000043,6
S-Fe10_GL0134308,6
gene_3298627,6
S-Fe1_GL0137497,6
1-1_GL0076210,6
HF-F_1_GL0074238,6
S-Fe9_GL0261264,6
HF-F_1_GL0037764,6
HF-F_1_GL0177200,6
6-1_GL0046787,6
HF-F_1_GL0221588,6
gene_4264237,6
HF-F_1_GL0076534,6
S-Fe5_GL0088705,6
G1-1A_GL0062747,6
gene_3331194,6
4-1_GL0024548,6
HF-F_1_GL0018972,6
gene_4460640,6
S-Fe10_GL0126501,6
gene_1989777,6
S-Fe20_GL0136903,6
gene_2973857,6
HF-F_1_GL0148096,6
gene_2491685,6
MC-6-2_GL0013774,6
1_GL0012911,6
2-4_GL0039000,6
G1-1A_GL0002819,6
G1-1A_GL0080699,6
gene_2774981,6
Food_11_GL0336388,6
S-Fe12_GL0097351,6
gene_4499706,6
4-1_GL0062047,6
gene_3759991,6
HF-F_1_GL0251058,6
MC-6-3_GL0071009,6
MC-6-4_GL0055679,6
HF-F_1_GL0228596,6
gene_4082230,6
G1-7A_GL0094520,6
gene_3623351,6
gene_4075944,6
gene_2871067,6
G1-1A_GL0112109,6
S-Fe11_GL0140570,6
gene_2216671,6
gene_1468738,6
43_GL0064285,6
2-5_GL0051998,6
S-Fe7_GL0120938,6
gene_2881831,6
2-4_GL0005686,6
gene_4473333,6
G1-1A_GL0001423,6
HF-F_1_GL0221587,6
gene_258121,6
gene_4424851,6
gene_3216891,6
gene_4508718,6
S-Fe11_GL0007961,6
HF-F_1_GL0047051,6
OB-1_9_GL0221156,6
HF-F_1_GL0273139,6
Chow_2_GL0294776,6
HF-S_11_GL0210985,6
MH-0-5_GL0082802,6
gene_3342802,6
gene_3881889,6
DSM22607_8_GL0009313,6
4-1_GL0068893,6
gene_2906285,6
gene_3325446,6
gene_4619859,6
gene_3927870,6
2-4_GL0075070,6
G1-6A_GL0025733,6
HF-F_1_GL0119328,6
gene_2500495,6
G1-1A_GL0107447,6
MH-6-1_GL0120764,6
gene_3191450,6
G1-1A_GL0063019,6
HF-F_1_GL0230505,6
G1-1A_GL0107422,6
G1-1A_GL0070718,6
HF-F_1_GL0241615,6
gene_3865694,6
OB-1_5_GL0251396,6
1-7_GL0068411,6
gene_4502004,6
1B-dyr7-07_GL0021817,6
S-Fe6_GL0190257,6
2-4_GL0050305,6
HF-F_1_GL0097918,6
gene_3375342,6
12_GL0047291,6
MC-6-5_GL0092982,6
gene_2964825,6
gene_4368667,6
HF-F_1_GL0258458,6
G1-1A_GL0062739,6
MC-6-1_GL0120848,6
gene_3143729,6
gene_2531775,6
gene_3773619,6
gene_3592677,6
G1-1A_GL0062744,6
gene_3087496,6
gene_4104748,6
21_GL0090308,6
S-Fe11_GL0080493,6
gene_4233636,6
2-4_GL0051773,6
4-1_GL0017002,6
HF-F_1_GL0225175,6
gene_4435507,6
MH-6-1_GL0102517,6
gene_2631105,6
gene_3137021,6
gene_3951185,6
S-Fe10_GL0046077,6
gene_3759384,6
MH-0-5_GL0105783,6
gene_2503317,6
HF-F_1_GL0198589,6
HF-F_1_GL0043805,6
HF-F_1_GL0193973,6
G1-1A_GL0060983,6
HF-F_1_GL0135258,6
HF-S_11_GL0201389,6
HF-S_4_GL0091099,6
gene_3314353,6
gene_1659176,6
HF-F_1_GL0097920,6
1-1_GL0148411,6
gene_4098509,6
gene_3143779,6
gene_3191505,6
Chow_3_GL0021184,6
gene_3736020,6
4-1_GL0041568,6
G1-1A_GL0002874,6
gene_3061465,6
G1-1A_GL0032215,6
gene_4035502,6
1-8_GL0023782,6
gene_3962385,6
gene_4485775,6
gene_4059803,6
gene_4358676,6
G1-1A_GL0065730,6
AF73-05_9_GL0238702,6
G1-1A_GL0065742,6
16_GL0032993,6
gene_4478366,6
HF-F_1_GL0186711,6
gene_4632837,6
G1-1A_GL0112104,6
2-4_GL0076819,6
G1-1A_GL0111272,6
S-Fe6_GL0194601,6
gene_4517606,6
gene_449096,6
gene_4165013,6
3-8_GL0052563,6
G1-1A_GL0059817,6
gene_127638,6
gene_3590979,6
gene_206116,6
28_GL0071851,6
HF-S_11_GL0159148,6
34_GL0079617,6
G1-1A_GL0059675,6
gene_3386390,6
gene_4123244,6
gene_3395377,6
gene_2813287,6
gene_4385769,6
G1-1A_GL0113950,6
4-1_GL0055089,6
gene_381352,6
gene_3677681,6
MC-0-1_GL0050967,6
gene_3531601,6
gene_3039885,6
gene_3834494,6
gene_390682,6
gene_3977840,6
2-4_GL0081077,6
2-5_GL0019022,6
MH-6-2_GL0114216,6
gene_3768431,6
Chow_4_GL0080741,6
gene_3363349,6
gene_3976070,6
gene_3371798,6
gene_2860247,6
20_GL0159653,6
gene_4547639,6
gene_4630899,6
2-4_GL0012469,6
G1-1A_GL0111188,6
gene_4502541,6
gene_4240042,6
OB-1_13_GL0102746,6
2-4_GL0039012,6
gene_4276943,6
gene_4234195,6
HF-S_4_GL0362004,6
gene_700974,6
gene_3374464,6
G1-1A_GL0083442,6
S-Fe1_GL0076064,6
HF-F_1_GL0109516,6
gene_4486419,6
gene_3869419,6
gene_3075493,6
G1-1A_GL0039127,6
Food_3_GL0216948,6
HF-F_1_GL0230822,6
gene_3512985,6
HF-S_3_GL0431452,6
4-1_GL0052863,6
HF-F_1_GL0095325,6
gene_2885308,6
gene_4275139,6
gene_4358653,6
Chow_1_GL0119374,6
gene_4609497,6
gene_4099705,6
gene_2726644,6
25_GL0085603,5
gene_4537671,5
10_GL0097707,5
2A-dyr13-06_GL0002015,5
gene_3172032,5
gene_4016578,5
G1-1A_GL0057420,5
G1-1A_GL0063006,5
gene_3757953,5
HF-S_4_GL0182754,5
G1-1A_GL0049574,5
17_GL0105732,5
MH-0-5_GL0128504,5
MC-6-3_GL0013391,5
gene_2516842,5
gene_2613181,5
2-4_GL0083504,5
gene_2114559,5
G1-1A_GL0024695,5
gene_4224526,5
4-1_GL0052942,5
25_GL0017350,5
4-1_GL0048903,5
gene_2679136,5
gene_3672450,5
Chow_1_GL0080741,5
G1-1A_GL0092970,5
Chow_5_GL0098791,5
gene_127648,5
24_GL0133414,5
gene_3514300,5
2-5_GL0018992,5
gene_730020,5
S-Fe11_GL0057468,5
HF-F_1_GL0216028,5
G1-1A_GL0000149,5
gene_442545,5
38_GL0050604,5
MC-0-3_GL0080790,5
gene_2600329,5
gene_1281744,5
MC-6-5_GL0055040,5
3-5_GL0023986,5
gene_3872460,5
S-Fe2_GL0045092,5
37_GL0016504,5
G1-5A_GL0088141,5
5-2_GL0098477,5
11_GL0095131,5
gene_274808,5
Food_2_GL0248416,5
Chow_1_GL0211078,5
gene_2907535,5
MC-0-1_GL0052306,5
MH-6-2_GL0105257,5
G1-1A_GL0010969,5
gene_439308,5
gene_3899991,5
G1-1A_GL0113998,5
gene_3040442,5
gene_790547,5
gene_4417681,5
4-1_GL0074933,5
gene_3799161,5
G1-1A_GL0057459,5
gene_3102242,5
HF-F_1_GL0246129,5
G1-1A_GL0028530,5
gene_2330501,5
gene_2604119,5
gene_4111710,5
G1-1A_GL0060976,5
G1-6A_GL0007668,5
gene_2268383,5
gene_2278817,5
gene_802487,5
gene_3049764,5
19_GL0079035,5
S-Fe11_GL0017142,5
gene_3126646,5
1-4_GL0010451,5
G1-4A_GL0063890,5
gene_2231644,5
gene_4195856,5
HF-F_1_GL0249973,5
3-1_GL0015552,5
gene_2002964,5
gene_4462865,5
gene_3518065,5
gene_3554047,5
54_GL0120179,5
HF-F_1_GL0261605,5
gene_3421638,5
G1-1A_GL0092991,5
G1-1A_GL0107449,5
gene_3326492,5
gene_3004621,5
gene_3757372,5
gene_3632073,5
gene_4018547,5
gene_1497296,5
4-1_GL0041184,5
4-1_GL0041181,5
gene_1456355,5
NZ_CP021421.1_cds_WP_068961818.1_937,5
NZ_RAYB01000065.1_cds_WP_121708441.1_3153,5
S-Fe10_GL0169643,5
2B-dyr23-07_GL0022757,5
2-4_GL0083342,5
G1-1A_GL0086521,5
HF-F_1_GL0185335,5
G1-1A_GL0112098,5
G1-1A_GL0070514,5
Food_9_GL0013939,5
gene_3762195,5
MC-0-3_GL0038237,5
gene_4224951,5
G1-1A_GL0101196,5
gene_4376307,5
Food_3_GL0247606,5
Food_5_GL0018261,5
HF-F_1_GL0075546,5
G1-1A_GL0002878,5
gene_3941925,5
gene_3980355,5
Chow_5_GL0208562,5
Food_5_GL0306222,5
gene_4467014,5
gene_3306956,5
gene_2281161,5
MH-6-1_GL0004533,5
G1-1A_GL0096517,5
1A-dyr3-06_GL0004473,5
gene_3839935,5
2-4_GL0092751,5
HF-F_1_GL0097624,5
gene_2458833,5
NZ_KB822452.1_cds_WP_004075241.1_2854,5
S-Fe10_GL0126503,5
S-Fe10_GL0099296,5
MC-6-1_GL0108852,5
10_GL0037606,5
gene_1848970,5
G1-1A_GL0003514,5
gene_2886595,5
gene_4400886,5
gene_3992965,5
G1-1A_GL0112094,5
5-4_GL0080133,5
NZ_RAYW01000029.1_cds_WP_068961324.1_1309,5
gene_4224226,5
gene_3475470,5
gene_4430385,5
33_GL0023284,5
HF-F_1_GL0240271,5
33_GL0001032,5
gene_3328331,5
2-3_GL0009119,5
G1-6A_GL0032805,5
gene_4057780,5
11_GL0156550,5
gene_3301069,5
gene_2050978,5
MC-6-1_GL0056943,5
OB-1_5_GL0157693,5
NZ_RAYW01000013.1_cds_WP_121699096.1_260,5
gene_3531392,5
gene_3870379,5
2-4_GL0101984,5
gene_3649452,5
4-1_GL0028086,5
HF-F_1_GL0162470,5
gene_3449869,5
HF-F_1_GL0224356,5
gene_3012423,5
gene_3300429,5
gene_4334697,5
G1-1A_GL0003518,5
gene_2145861,5
gene_2167405,5
gene_3480433,5
gene_4538815,5
12_GL0006293,5
4-1_GL0064765,5
gene_4077245,5
gene_1022355,5
G1-1A_GL0065009,5
gene_3397233,5
gene_2503113,5
HF-F_1_GL0004055,5
MC-6-3_GL0073785,5
gene_3082411,5
S-Fe6_GL0203190,5
gene_1237426,5
gene_1843979,5
MC-6-5_GL0105300,5
G1-4A_GL0079903,5
gene_4569507,5
gene_479677,5
gene_3750169,5
3-2_GL0040036,5
2-4_GL0006112,5
Chow_5_GL0058030,5
gene_3300719,5
6-6_GL0049614,5
6-6_GL0044749,5
gene_4597983,5
2-4_GL0078103,5
1A-dyr3-06_GL0026064,5
gene_3091024,5
HF-F_1_GL0008875,5
gene_2991119,5
MC-6-1_GL0020654,5
gene_3659816,5
gene_2952049,5
2-4_GL0110506,5
S-Fe11_GL0068870,5
gene_1456358,5
gene_2948495,5
AF73-05_11_GL0273684,5
HF-S_4_GL0072025,5
gene_3797636,5
G1-1A_GL0101193,5
gene_3000755,5
S-Fe20_GL0014162,5
MC-6-3_GL0041016,5
gene_3852724,5
G1-1A_GL0123443,5
4-1_GL0036299,5
MC-0-3_GL0034926,5
MC-0-1_GL0002928,5
G1-1A_GL0015466,5
gene_4608346,5
AF73-05_10_GL0139226,5
G1-1A_GL0093023,5
2-4_GL0027655,5
gene_4159574,5
Chow_4_GL0174002,5
gene_3170273,5
2-4_GL0004703,5
gene_3083383,5
gene_2986279,5
HF-S_10_GL0274139,5
OB-1_4_GL0287770,5
G1-1A_GL0113959,5
gene_3636640,5
G1-1A_GL0057451,5
MH-6-2_GL0086537,5
gene_4511230,5
gene_4091288,5
G1-1A_GL0044561,5
2-4_GL0074099,5
G1-1A_GL0068232,5
4-1_GL0068884,5
gene_2922109,5
gene_3106606,5
2-4_GL0085016,5
1A-dyr3-06_GL0004477,5
HF-F_1_GL0019528,5
G1-1A_GL0101376,5
2-4_GL0038529,5
gene_3977112,5
AF73-05_1_GL0294478,5
gene_4471995,5
1-5_GL0026126,5
gene_3565084,5
gene_4245480,5
20_GL0155553,5
G1-1A_GL0083432,5
MC-6-3_GL0071868,5
gene_451041,5
Chow_8_GL0244170,5
gene_2963496,5
39_GL0140806,5
S-Fe15_GL0057757,5
gene_1101230,5
4-7_GL0010248,5
gene_949307,5
HF-F_1_GL0023785,5
gene_4211927,5
gene_4114297,5
4-1_GL0057314,5
gene_3169134,5
gene_4399896,5
HF-F_1_GL0038254,5
HF-F_1_GL0261685,5
OB-1_10_GL0055721,5
G1-1A_GL0057432,5
Food_1_GL0011547,5
NZ_RAYW01000025.1_cds_WP_121699735.1_1127,5
gene_3142461,5
G1-1A_GL0003539,5
gene_3215834,5
gene_1703312,5
S-Fe10_GL0008977,5
37_GL0064035,5
gene_3582670,5
gene_2731267,5
2B-dyr24-06_GL0030107,5
HF-F_1_GL0004053,5
gene_4292326,5
gene_999469,5
7-2_GL0092414,5
gene_4292924,5
HF-F_1_GL0156633,5
G1-1A_GL0111259,5
G1-1A_GL0024778,5
gene_2794758,5
gene_1591131,5
2-4_GL0059130,5
gene_803959,5
gene_4197095,5
gene_2724739,5
gene_2365652,5
gene_3887796,5
HF-F_1_GL0103262,5
gene_3677438,5
MC-0-3_GL0046315,5
gene_369738,5
2-4_GL0008931,5
gene_3780602,5
Chow_7_GL0107840,5
gene_3090921,5
S-Fe10_GL0040228,5
gene_3842160,5
G1-1A_GL0095259,5
HF-F_1_GL0149880,5
gene_3094861,5
AF73-05_13_GL0010510,5
G1-1A_GL0053185,5
gene_3255920,5
gene_3014017,5
gene_4048423,5
HF-F_1_GL0065048,5
G1-1A_GL0062743,5
gene_3002094,5
gene_4608444,5
AF73-05_13_GL0211407,5
G1-1A_GL0101170,5
gene_4174920,5
gene_3688424,5
G1-1A_GL0014511,5
HF-F_1_GL0096402,5
G1-1A_GL0113945,5
MH-6-1_GL0123650,5
gene_3972638,5
DSM22607_9_GL0252232,5
gene_3895318,5
Food_13_GL0080735,5
gene_2755043,5
gene_4137615,5
gene_4083465,5
G1-3A_GL0004865,5
gene_449079,5
Group2-1A_GL0016418,5
21_GL0047961,5
gene_4617907,5
G1-1A_GL0049582,5
gene_127651,5
gene_3413433,5
gene_3956972,5
S-Fe17_GL0045138,5
gene_2763093,5
gene_2300065,5
3-6_GL0068288,5
gene_3895861,5
Food_5_GL0302244,5
S-Fe5_GL0049210,5
NZ_CP021421.1_cds_WP_068960658.1_2224,5
15_GL0137865,5
G1-1A_GL0101383,5
33_GL0006958,5
S-Fe16_GL0057886,5
MC-6-4_GL0121323,5
gene_4082031,5
gene_3707832,5
G1-1A_GL0032190,5
4-1_GL0047738,5
MC-6-3_GL0072648,5
gene_3885899,5
gene_2296902,5
G1-1A_GL0032164,5
G1-5A_GL0059459,5
gene_2596958,5
gene_1281745,5
gene_3624956,5
gene_3688035,5
gene_4176736,5
2-5_GL0074608,5
HF-S_8_GL0088925,5
gene_2404905,5
gene_4415742,5
NZ_CP021421.1_cds_WP_068960703.1_2242,5
HF-S_7_GL0262558,5
gene_3911014,5
gene_1442922,5
HF-S_3_GL0137409,5
3-3_GL0001508,5
gene_2623263,5
gene_3514702,5
G1-1A_GL0032117,5
G1-1A_GL0001253,5
S-Fe11_GL0107184,5
gene_3412381,5
S-Fe1_GL0121394,5
MC-6-3_GL0087462,5
S-Fe15_GL0021202,5
6-6_GL0017044,5
2-4_GL0079491,5
HF-F_2_GL0236869,5
gene_2980746,5
gene_1481905,5
Chow_7_GL0203217,5
gene_3425341,5
G1-3A_GL0011988,5
4-1_GL0052908,5
gene_3800770,5
gene_1945712,5
gene_3690243,5
gene_4469178,5
gene_4102881,5
gene_3271982,5
gene_258115,5
gene_1259910,5
gene_4318517,5
gene_2449242,5
gene_4218335,5
gene_4340841,5
MC-0-1_GL0110239,5
gene_4637221,5
gene_3832546,5
G1-1A_GL0059826,5
22_GL0107909,5
HF-F_3_GL0048949,5
S-Fe10_GL0028114,5
13_GL0092144,5
MC-0-3_GL0055365,5
gene_3782491,5
4-1_GL0052949,5
gene_2494513,5
gene_3815274,5
gene_4288707,5
gene_390685,5
G1-1A_GL0024808,5
gene_531041,5
gene_4530190,5
gene_1447101,5
AF73-05_8_GL0385274,5
10_GL0018332,5
HF-S_10_GL0058528,5
1A-dyr3-07_GL0002538,5
HF-F_1_GL0149435,5
2-4_GL0015452,5
G1-1A_GL0106050,5
2-4_GL0059397,5
gene_4430222,5
G1-1A_GL0113934,5
gene_4030612,5
AF73-05_2_GL0086825,5
gene_3894926,5
gene_3499832,5
G1-7A_GL0094519,5
G1-1A_GL0072609,5
gene_1787752,5
7-1_GL0083574,5
G1-1A_GL0111221,5
G1-1A_GL0099726,5
2-4_GL0004716,5
S-Fe7_GL0254141,5
G1-5A_GL0103399,5
7-6_GL0029861,5
gene_3860563,5
gene_4073078,5
gene_3790617,5
HF-S_4_GL0179343,5
2-4_GL0062042,5
gene_3824932,5
gene_4441394,5
4-1_GL0009912,5
gene_4526330,5
G1-1A_GL0015504,5
gene_3607278,5
gene_2960138,5
gene_2930741,5
gene_3598706,5
Food_12_GL0134060,5
gene_2569774,5
G1-1A_GL0059733,5
OB-1_4_GL0311928,5
G1-6A_GL0093221,5
gene_1743536,5
HF-F_1_GL0133658,5
HF-F_1_GL0256682,5
4-1_GL0060084,5
21_GL0010299,5
gene_4637991,5
AF73-05_2_GL0244169,5
gene_187636,5
gene_3929872,5
Chow_6_GL0059096,5
2-4_GL0102217,5
gene_4096689,5
4-1_GL0045962,5
HF-F_1_GL0149883,5
S-Fe3_GL0022091,5
MC-6-1_GL0099396,5
gene_3939576,5
HF-F_1_GL0257948,5
Chow_5_GL0348129,5
gene_181038,5
AF73-05_3_GL0292894,5
MC-0-1_GL0076942,5
G1-1A_GL0107436,5
2B-dyr24-06_GL0029467,5
gene_793615,5
Chow_1_GL0085112,5
G1-1A_GL0107446,5
gene_620685,5
gene_1072940,5
gene_2720108,5
gene_2266352,5
G1-1A_GL0086552,5
MC-0-1_GL0071140,5
5-7_GL0109211,5
gene_3716525,5
4-1_GL0025393,5
gene_1787125,5
S-Fe8_GL0058961,5
gene_3910457,5
NZ_RAZD01000043.1_cds_WP_120422743.1_2616,5
4-1_GL0016935,5
gene_438107,5
S-Fe11_GL0146559,5
gene_3536627,5
2-4_GL0097359,5
G1-1A_GL0095253,5
gene_2772030,5
2-4_GL0059393,5
2-4_GL0050297,5
DSM22607_12_GL0287546,5
MH-0-3_GL0084717,5
gene_164981,5
S-Fe11_GL0147984,5
gene_3661192,5
gene_1026344,5
gene_2718995,5
HF-F_1_GL0010791,5
gene_3319599,5
4-1_GL0077506,5
HF-F_1_GL0096403,5
HF-F_1_GL0275061,5
gene_3455998,5
HF-F_1_GL0050873,5
5-5_GL0094735,5
S-Fe10_GL0033147,5
gene_3801188,5
gene_4262735,5
16_GL0046073,5
gene_4335945,5
gene_3951537,5
6-2_GL0014834,5
gene_3274243,5
15_GL0027161,5
gene_999464,5
gene_3872303,5
40_GL0010178,5
2-4_GL0062053,5
HF-F_1_GL0261049,5
G1-1A_GL0010953,5
gene_4478138,5
gene_3416320,5
MC-6-5_GL0006315,5
gene_3830375,5
gene_4103445,5
S-Fe10_GL0089101,5
Food_10_GL0182541,5
S-Fe13_GL0075690,5
NZ_CP021421.1_cds_WP_068961324.1_1486,5
gene_3966116,5
S-Fe20_GL0120460,5
12_GL0069526,5
Food_1_GL0062514,5
gene_2715305,5
G1-1A_GL0003523,5
S-Fe1_GL0051935,5
G1-1A_GL0024713,5
G1-1A_GL0112099,5
HF-F_1_GL0140038,5
