gene,postFMT_2_colon
gene_4134797,16
Chow_1_GL0294773,16
Chow_7_GL0061298,16
gene_4348082,16
gene_4375749,16
gene_3874223,16
gene_3970211,16
gene_4188448,16
gene_2819551,16
gene_4050349,16
gene_4548238,16
gene_3877033,16
gene_3296140,16
gene_3460949,16
gene_3860130,16
gene_3222669,16
gene_4560520,16
gene_3814702,16
gene_4442367,16
gene_2801242,16
gene_3739292,16
gene_3203713,16
gene_4373423,16
gene_4181212,16
gene_2954633,16
gene_4059760,16
gene_3342270,16
gene_4474332,16
gene_3753724,16
gene_3611061,15
gene_4373426,15
gene_3835984,15
gene_4267891,15
gene_2655864,15
gene_3771904,15
gene_4606417,15
gene_3575376,15
gene_4101749,15
gene_4397118,15
gene_3249174,15
gene_4502920,15
gene_4354034,15
gene_4158662,15
gene_2267147,15
gene_2444978,15
gene_4632766,15
Chow_7_GL0111390,15
gene_4203001,15
Chow_7_GL0045574,15
gene_2815513,15
gene_2204013,15
gene_4022999,15
gene_4092115,15
Chow_7_GL0055813,15
gene_2807698,15
gene_3188393,15
gene_4615558,15
gene_3759426,15
gene_3616404,15
gene_4285981,15
gene_4480472,15
gene_3791024,15
gene_3015454,15
gene_3979571,15
gene_3371392,15
gene_3909592,15
gene_3994719,15
gene_4274460,15
gene_4316716,15
gene_3688763,15
gene_4540846,15
gene_4279980,15
DSM22607_4_GL0243623,15
Chow_1_GL0092785,15
gene_4544603,15
gene_4228096,15
gene_3364519,15
gene_2773699,15
gene_2505865,15
gene_4623413,15
gene_4162304,14
gene_4117233,14
gene_4589746,14
Chow_1_GL0025383,14
gene_3761008,14
gene_4186093,14
gene_3360102,14
gene_4512224,14
gene_3416091,14
gene_3641927,14
gene_4124058,14
gene_4280422,14
gene_3061667,14
gene_3365449,14
gene_4437326,14
gene_3757682,14
gene_3609578,14
gene_2564296,14
gene_4015697,14
gene_3951783,14
gene_2947299,14
gene_4570571,14
gene_4369583,14
gene_3236789,14
gene_3874153,14
gene_4264963,14
gene_3722866,14
gene_2698357,14
gene_4059908,14
gene_3930693,14
gene_2751765,14
gene_4370760,14
gene_3420703,14
gene_4273003,14
gene_4573737,14
gene_3474815,14
gene_3721413,14
gene_2743904,14
gene_4213637,14
gene_3823424,14
gene_3809061,14
gene_4561988,13
gene_3729402,13
gene_4613965,13
gene_2660287,13
gene_2862978,13
Food_11_GL0016298,13
gene_3399198,13
Chow_1_GL0023371,13
gene_4409697,13
gene_3487896,13
gene_4375748,13
gene_4212152,13
gene_3171902,13
gene_3735792,13
gene_4151988,13
gene_4452368,13
gene_4631408,13
gene_4242330,13
gene_4214931,13
gene_4364997,13
gene_3701052,13
gene_2414908,13
gene_4238847,13
gene_4390929,13
gene_4174056,13
gene_2741116,13
gene_4292228,13
gene_3087064,13
gene_4244735,13
gene_4183607,13
Chow_7_GL0262771,12
gene_4621326,12
gene_4129389,12
gene_4296261,12
gene_2663488,12
gene_3024445,12
gene_3904656,12
gene_3940464,12
gene_3213514,12
gene_3873644,12
gene_2414653,12
gene_3605400,12
gene_2589919,12
Chow_1_GL0022706,12
gene_2884174,12
gene_4277213,12
gene_4006380,12
gene_4341527,12
gene_3823489,12
gene_1621904,12
gene_3788687,12
gene_2924220,12
gene_3972840,12
gene_3993766,12
gene_4512223,12
gene_4158073,12
gene_4437344,12
gene_4050792,12
gene_4243841,12
gene_4548235,12
Chow_7_GL0129484,12
gene_2601849,12
gene_4023574,12
gene_3840831,12
gene_3397605,12
gene_4628721,12
gene_4541878,12
gene_4411896,12
gene_4445555,12
gene_2997011,12
Chow_7_GL0082484,12
gene_4626145,11
gene_3847449,11
gene_4574498,11
gene_4619635,11
gene_4015660,11
gene_3081265,11
gene_4216501,11
gene_4580879,11
gene_3766831,11
gene_4567892,11
gene_4365283,11
gene_4393318,11
gene_3195928,11
gene_3849227,11
gene_2823691,11
gene_3489285,11
gene_2907201,11
gene_3696814,11
Chow_1_GL0210631,11
gene_2801116,11
gene_4548444,11
gene_3860153,11
gene_4629269,11
gene_3990632,11
Chow_1_GL0086738,11
gene_3325611,11
gene_3243515,11
gene_4141481,11
gene_2967397,11
gene_4573592,11
gene_4420865,11
gene_3308769,11
gene_1158292,11
gene_2617804,11
gene_3909116,11
gene_3589727,11
gene_2847665,11
gene_4468583,11
gene_4522995,11
gene_3298039,11
gene_3909470,11
gene_3085907,11
gene_4341592,11
gene_3394078,11
gene_2877394,11
gene_1165785,10
gene_4604793,10
NZ_CP021421.1_cds_WP_068960215.1_155,10
gene_3943715,10
gene_3742308,10
gene_4328530,10
gene_4104838,10
gene_3990386,10
gene_3811695,10
Chow_1_GL0017160,10
gene_2584443,10
gene_4555675,10
gene_2458690,10
gene_2598436,10
gene_3980150,10
gene_3773662,10
gene_4153794,10
gene_4236026,10
gene_3732078,10
gene_3923781,10
gene_3433474,10
gene_4472124,10
gene_3910851,10
gene_1773501,10
Chow_7_GL0252746,10
gene_4370459,10
gene_4631309,10
HF-F_2_GL0008562,10
gene_1905418,10
gene_4252706,10
gene_2788208,10
gene_3352206,10
gene_3978891,10
gene_3590825,10
gene_440812,10
gene_4560934,10
gene_1383028,10
gene_2524915,10
gene_3314060,10
gene_2886020,10
gene_3062715,10
gene_4342427,10
gene_4551145,10
gene_3788614,10
gene_4536800,10
gene_4158231,10
gene_3203716,10
gene_4379000,10
gene_4043107,10
gene_4172387,9
gene_4611582,9
gene_4362721,9
Chow_2_GL0214301,9
gene_4186822,9
gene_4358785,9
gene_3298231,9
gene_4476415,9
gene_4272797,9
gene_3099512,9
gene_3924852,9
gene_2936220,9
gene_3231474,9
gene_2981978,9
gene_3712372,9
gene_3855165,9
gene_3532048,9
gene_4535067,9
Chow_7_GL0214978,9
gene_4577484,9
gene_4232289,9
gene_3595036,9
gene_3919807,9
gene_1875936,9
gene_2678024,9
gene_2709517,9
gene_3987264,9
gene_3750879,9
gene_4089213,9
gene_4290748,9
gene_4443023,9
gene_4624891,9
gene_4461645,9
gene_3813420,9
gene_4092853,9
gene_4435083,9
gene_4497718,9
gene_3551526,9
gene_4517544,9
gene_3299601,9
gene_3582062,9
Chow_1_GL0116064,9
gene_4386247,9
gene_4367625,9
gene_2920034,9
gene_4335797,9
gene_4542451,9
gene_4403330,9
Chow_1_GL0238744,9
gene_4604275,8
Chow_1_GL0089965,8
Chow_7_GL0137352,8
gene_3368895,8
gene_3795674,8
gene_3160105,8
Chow_7_GL0192185,8
gene_4035484,8
Chow_7_GL0049220,8
gene_4330099,8
gene_4529898,8
gene_4566421,8
Group2-8A_GL0229637,8
gene_3223108,8
NZ_NHMU01000012.1_cds_WP_084081121.1_372,8
gene_3289459,8
gene_4384710,8
gene_1829689,8
gene_4092677,8
gene_3741646,8
gene_3574736,8
gene_4058249,8
gene_3546744,8
gene_4446143,8
gene_4130075,8
gene_4468469,8
Chow_1_GL0240282,8
gene_2476692,8
NZ_KB822471.1_cds_WP_004053887.1_949,8
gene_4286093,8
gene_4031457,8
gene_3654226,8
gene_4185632,8
gene_3817704,8
gene_2612770,8
gene_3032579,8
gene_3952481,8
gene_3449131,8
gene_4593553,8
gene_3537486,8
gene_4252021,8
gene_3616119,8
gene_1842198,8
gene_4536111,8
gene_4163167,8
gene_3437138,8
gene_4028612,8
gene_4472007,8
gene_3604379,8
gene_2013524,8
gene_2669432,8
G1-1A_GL0050052,8
gene_3755691,8
gene_3271489,8
Chow_7_GL0078956,8
gene_4428354,8
gene_3399418,8
gene_4554458,7
Chow_1_GL0173520,7
gene_2742702,7
gene_2836084,7
Chow_7_GL0001504,7
gene_4468467,7
gene_3356230,7
gene_4015698,7
Chow_1_GL0065667,7
gene_3080780,7
gene_4598258,7
gene_4064017,7
gene_3963551,7
gene_4170541,7
Chow_1_GL0010837,7
gene_3471869,7
gene_4462152,7
gene_4459673,7
gene_4061037,7
gene_3889287,7
gene_3595151,7
gene_4058078,7
gene_2656692,7
gene_4025479,7
gene_3702398,7
gene_4637644,7
gene_2863323,7
gene_4369413,7
gene_4060894,7
gene_3831271,7
gene_2135555,7
Chow_1_GL0222287,7
gene_3937009,7
gene_3773062,7
gene_3853012,7
gene_2651680,7
gene_3506278,7
gene_4600913,7
gene_4464421,7
gene_2930587,7
gene_2027914,7
gene_4629151,7
gene_4224045,7
gene_3798027,7
gene_3989276,7
gene_3577811,7
gene_2788830,7
Chow_7_GL0202113,7
gene_4562189,7
gene_4189171,7
gene_3331625,7
gene_3566605,7
gene_2903645,7
gene_3583869,7
gene_3052833,7
gene_2124271,7
gene_4138698,7
gene_3438740,7
Food_4_GL0358693,7
gene_1308757,7
gene_3965892,7
gene_4021956,6
gene_4318549,6
gene_3864243,6
NZ_RAZM01000153.1_cds_WP_121768658.1_714,6
gene_3953890,6
gene_4203265,6
gene_3889728,6
gene_2657736,6
gene_4186579,6
43_GL0066544,6
gene_3346227,6
gene_3260888,6
Chow_7_GL0220072,6
gene_3552221,6
gene_3869922,6
gene_4226864,6
gene_4077529,6
Food_10_GL0093523,6
gene_3697908,6
gene_540419,6
gene_3333521,6
gene_4000699,6
gene_4278302,6
Chow_7_GL0213857,6
gene_3334043,6
gene_1810950,6
gene_4199689,6
gene_3675170,6
gene_4535336,6
gene_4198065,6
gene_4343858,6
gene_3467498,6
gene_4290312,6
Food_1_GL0237803,6
gene_2004562,6
gene_1801273,6
gene_3662133,6
gene_3971759,6
gene_4394111,6
gene_2525172,6
gene_1926027,6
gene_2497113,6
gene_2585850,6
gene_3487488,6
NZ_RAYW01000046.1_cds_WP_121700307.1_2029,6
gene_3944439,6
gene_3770444,6
gene_4313014,6
gene_2476695,6
gene_1376735,6
gene_3344040,6
gene_4442738,6
gene_3779664,5
gene_4030026,5
1-6_GL0040142,5
gene_4622983,5
gene_3126436,5
gene_446863,5
gene_3612424,5
gene_1801269,5
gene_3582945,5
gene_3889558,5
gene_4582584,5
Group2-2A_GL0071495,5
gene_3293372,5
gene_3804655,5
gene_3902047,5
gene_1796315,5
gene_3971888,5
gene_3955283,5
gene_3016753,5
gene_4333890,5
gene_4177082,5
gene_4238188,5
gene_4367740,5
Chow_1_GL0286789,5
Chow_1_GL0171807,5
HF-S_8_GL0298285,5
gene_3869451,5
gene_3455917,5
gene_3316083,5
gene_4206593,5
gene_3534764,5
Chow_1_GL0149552,5
gene_4215562,5
6-8_GL0029701,5
S-Fe20_GL0097097,5
gene_4202278,5
gene_4513554,5
gene_4498466,5
Chow_7_GL0066454,5
gene_4009003,5
gene_2920033,5
gene_3354879,5
gene_4394567,5
Group2-7A_GL0116341,5
gene_3041554,5
gene_4064433,5
gene_3722245,5
gene_4257021,5
gene_3616451,5
1-5_GL0034323,5
gene_2231849,5
gene_2607397,5
Food_14_GL0284631,5
gene_3780544,5
Chow_6_GL0070836,5
gene_3609243,5
gene_3751552,5
gene_4094261,5
gene_4479686,5
gene_4200765,5
gene_1588169,5
gene_4516870,5
gene_4008420,5
Chow_7_GL0222406,5
1-6_GL0033537,5
gene_3554812,5
gene_3308635,5
gene_4549457,5
gene_4057995,5
gene_4035184,5
gene_3539583,5
gene_3613912,4
gene_3637646,4
Chow_7_GL0257821,4
gene_2536053,4
gene_1502962,4
AF73-05_11_GL0209545,4
gene_4021872,4
gene_3074511,4
Chow_7_GL0105500,4
gene_3554842,4
gene_2963520,4
S-Fe20_GL0190463,4
gene_4559731,4
gene_1681961,4
Chow_7_GL0096972,4
Chow_7_GL0080337,4
gene_4252019,4
gene_2635240,4
gene_4020953,4
gene_2510662,4
2-6_GL0060218,4
49_GL0059479,4
gene_2384494,4
gene_4375326,4
gene_2831467,4
gene_2880591,4
gene_4259615,4
Chow_1_GL0175074,4
gene_1376734,4
gene_4307019,4
gene_3920373,4
gene_4244737,4
gene_2804138,4
MC-6-1_GL0034507,4
gene_3152681,4
gene_3114394,4
MC-0-1_GL0114815,4
gene_3613901,4
gene_4074583,4
25_GL0022787,4
gene_4513491,4
gene_4076253,4
HF-F_14_GL0006873,4
gene_3830293,4
55_GL0085882,4
gene_738634,4
Food_1_GL0110770,4
gene_4484928,4
gene_4544681,4
gene_3927039,4
gene_4389427,4
2-2_GL0151369,4
gene_3156566,4
gene_893036,4
10_GL0037899,4
gene_3353168,4
10_GL0096125,4
gene_3403811,4
gene_4622897,4
Chow_7_GL0213127,4
3-1_GL0007197,4
S-Fe12_GL0194872,4
gene_3482988,4
gene_3445883,4
gene_3214212,4
Chow_7_GL0035807,4
gene_4061258,4
NZ_KB822407.1_cds_1387,4
gene_4344958,4
gene_2058844,4
gene_4511255,4
Chow_1_GL0100691,4
gene_3151780,4
gene_3782006,4
gene_4421225,4
gene_3798663,4
1_GL0116270,4
gene_2828115,4
2A-dyr16-06_GL0070287,4
gene_4519626,4
gene_4089021,4
gene_2122379,4
gene_2043202,4
gene_4195443,4
gene_4529291,4
gene_4363993,4
gene_3481693,4
1-7_GL0111002,4
gene_3950018,4
OB-1_10_GL0251535,4
4-8_GL0125181,4
gene_4584537,4
gene_4635455,4
gene_3992124,4
1-4_GL0016402,4
gene_3021686,4
gene_3539584,4
gene_4386064,4
gene_2807420,4
gene_4308977,4
gene_3741661,4
Chow_7_GL0205391,4
S-Fe20_GL0112109,4
gene_4303281,4
gene_4077702,4
gene_2741080,4
gene_2820923,4
gene_4100492,4
gene_4383205,4
Chow_7_GL0265330,4
gene_3232543,4
gene_4380983,4
gene_4441422,4
gene_3178868,3
gene_4317045,3
gene_4009577,3
Chow_1_GL0259537,3
gene_2234702,3
gene_4639379,3
gene_3838998,3
gene_4486366,3
gene_1744620,3
gene_1026049,3
gene_4403189,3
gene_4188445,3
gene_1801275,3
gene_4342136,3
gene_4295313,3
gene_4615444,3
gene_3082409,3
gene_3791749,3
gene_4474925,3
gene_4268029,3
Chow_5_GL0180168,3
gene_1805695,3
Chow_7_GL0179862,3
1-1_GL0095568,3
gene_4064745,3
gene_4511254,3
gene_2723483,3
6-6_GL0028676,3
Food_11_GL0313351,3
NZ_RAYY01000042.1_cds_WP_120424490.1_3420,3
gene_4164545,3
Chow_7_GL0007698,3
gene_2789777,3
gene_4212504,3
Food_10_GL0066534,3
gene_4564552,3
gene_3891795,3
MH-6-2_GL0099337,3
gene_2278439,3
gene_3190542,3
gene_2330112,3
gene_4257775,3
HF-F_5_GL0029596,3
gene_2930589,3
gene_4057972,3
gene_1454861,3
gene_4520988,3
HF-F_10_GL0209259,3
gene_4081333,3
gene_2485591,3
1-4_GL0056533,3
gene_2507107,3
DSM22607_11_GL0316851,3
Food_10_GL0044215,3
1-2_GL0048755,3
22_GL0039833,3
MC-6-4_GL0049418,3
gene_3507422,3
G1-5A_GL0112347,3
HF-F_14_GL0051306,3
gene_4551605,3
gene_1026051,3
gene_1875934,3
gene_4638513,3
10_GL0028211,3
G1-3A_GL0109973,3
gene_3229463,3
6-7_GL0101348,3
gene_2807419,3
gene_1497527,3
Chow_1_GL0094741,3
gene_4420282,3
gene_4329118,3
gene_2905494,3
Chow_1_GL0037018,3
6-7_GL0024773,3
gene_4449852,3
gene_2657919,3
gene_4182243,3
gene_2241564,3
gene_2444080,3
gene_3942773,3
gene_3501060,3
gene_2354909,3
gene_4225936,3
MC-0-3_GL0009894,3
gene_4639497,3
1-6_GL0094195,3
MH-6-2_GL0070701,3
Chow_7_GL0035952,3
gene_3823003,3
gene_2908450,3
gene_3164615,3
Chow_7_GL0278845,3
gene_4549766,3
gene_3748997,3
gene_3591157,3
MH-6-5_GL0109009,3
Chow_1_GL0063024,3
gene_2997683,3
MC-6-2_GL0050773,3
gene_3538811,3
MC-0-3_GL0068192,3
7_GL0101919,3
gene_1875209,3
gene_4369389,3
AF73-05_11_GL0275898,3
gene_4009578,3
gene_4563424,3
gene_1291766,3
gene_4443621,3
gene_4613787,3
gene_3904347,3
HF-F_14_GL0203212,3
gene_4232255,3
1A-dyr1-07_GL0005832,3
6-7_GL0086369,3
34_GL0071772,3
MH-6-3_GL0091940,3
20_GL0152199,3
gene_3214241,3
gene_4415572,3
gene_4020360,3
gene_2147867,3
NZ_KB822503.1_cds_5744,3
gene_4574508,3
gene_4434977,3
Food_3_GL0225116,3
gene_3326742,3
gene_3836026,3
gene_3685063,3
DSM22607_5_GL0069257,3
DSM22607_7_GL0287409,3
gene_2297767,3
gene_4516378,3
gene_1307865,3
gene_1179470,3
gene_1248911,3
gene_4382232,3
gene_4299182,3
Chow_1_GL0240436,3
gene_4016724,3
gene_3052834,3
Food_10_GL0153250,3
4-8_GL0068539,3
gene_3820861,3
gene_2840538,3
HF-F_14_GL0311082,3
Chow_1_GL0110657,3
S-Fe12_GL0169696,3
gene_3522274,3
1-2_GL0081909,3
gene_4439604,3
4-4_GL0027947,3
gene_3983201,3
gene_4204923,3
gene_4459324,3
HF-F_14_GL0443612,3
gene_2818634,3
gene_2466058,3
gene_4602381,3
43_GL0081232,3
gene_2834885,3
gene_3138773,2
gene_3893332,2
gene_4473809,2
HF-S_3_GL0076415,2
gene_4222651,2
MH-0-5_GL0012719,2
gene_4138495,2
gene_4062643,2
gene_3908770,2
Food_14_GL0243867,2
8-2_GL0121182,2
gene_2780731,2
1-6_GL0065428,2
MC-6-3_GL0004317,2
gene_2417399,2
gene_3349577,2
gene_4071155,2
1-1_GL0108919,2
NZ_RAZF01000070.1_cds_WP_120429146.1_2926,2
S-Fe10_GL0132850,2
gene_4485090,2
gene_4602032,2
gene_3588741,2
gene_2186392,2
1A-dyr3-07_GL0044002,2
NZ_RAZK01000209.1_cds_WP_016303809.1_2213,2
gene_3064754,2
1-1_GL0131302,2
gene_4548278,2
gene_3041983,2
1_GL0031789,2
gene_3236790,2
gene_3780694,2
gene_3146998,2
gene_3830901,2
gene_4490226,2
1-3_GL0096163,2
gene_3670230,2
DSM22607_1_GL0279534,2
gene_2261200,2
OB-1_8_GL0294461,2
gene_3916667,2
gene_3183127,2
4-7_GL0146227,2
4-2_GL0049784,2
NZ_KB822471.1_cds_WP_040468308.1_953,2
28_GL0120322,2
gene_4634806,2
gene_634665,2
4-3_GL0022541,2
S-Fe1_GL0090185,2
S-Fe12_GL0147581,2
gene_3081259,2
NZ_QZFS01000133.1_cds_WP_129184053.1_1006,2
MC-0-3_GL0023855,2
DSM22607_1_GL0066500,2
gene_3953285,2
S-Fe6_GL0031450,2
gene_4032573,2
6-4_GL0113261,2
5-7_GL0094631,2
gene_4555977,2
gene_3788612,2
gene_3516138,2
gene_3456155,2
1-7_GL0098320,2
gene_1801276,2
gene_3684336,2
gene_3850845,2
gene_4473505,2
NZ_RAZF01000015.1_cds_WP_120427723.1_306,2
Group2-2A_GL0154590,2
Food_10_GL0066898,2
gene_3022806,2
4-7_GL0047696,2
gene_3448178,2
gene_2737075,2
NZ_RAYF01000043.1_cds_WP_120436726.1_2204,2
10_GL0035799,2
gene_4509480,2
gene_3895390,2
gene_4311056,2
AF73-05_14_GL0291975,2
gene_3961359,2
32_GL0130507,2
G1-5A_GL0131526,2
Food_4_GL0226524,2
gene_1621572,2
gene_4617907,2
gene_4553178,2
gene_3544651,2
gene_4342290,2
S-Fe5_GL0143019,2
gene_4369201,2
MC-0-1_GL0049294,2
gene_1567482,2
gene_3380098,2
gene_3746024,2
gene_2613181,2
gene_4504553,2
1-4_GL0016403,2
gene_3002094,2
gene_4505023,2
MC-0-1_GL0007119,2
gene_3215897,2
gene_3488423,2
1-6_GL0074849,2
gene_4362860,2
2-5_GL0025268,2
gene_4425055,2
gene_3703372,2
MH-6-1_GL0104095,2
DSM22607_7_GL0131956,2
HF-S_11_GL0007134,2
gene_3102257,2
gene_2925353,2
gene_2227092,2
gene_4324420,2
1A-dyr3-06_GL0026888,2
Food_10_GL0048646,2
Food_1_GL0127749,2
gene_3119672,2
gene_3458484,2
gene_4325754,2
4-5_GL0005229,2
gene_1783256,2
31_GL0089422,2
Food_2_GL0119168,2
AF73-05_7_GL0084367,2
S-Fe2_GL0067796,2
gene_4541301,2
MH-6-4_GL0181478,2
gene_3460807,2
gene_3769439,2
Chow_1_GL0283265,2
Food_5_GL0063566,2
Food_14_GL0150680,2
NZ_RAYQ01000037.1_cds_WP_120472171.1_2648,2
gene_4087384,2
gene_3850551,2
gene_4285893,2
NZ_NHMU01000012.1_cds_WP_084081122.1_373,2
51_GL0072625,2
gene_224035,2
Group2-2A_GL0032629,2
gene_3491618,2
gene_4431288,2
gene_4449519,2
gene_3836223,2
gene_4591891,2
Chow_3_GL0198226,2
Food_11_GL0276747,2
gene_3495041,2
gene_3867051,2
gene_4096661,2
gene_4394921,2
Food_1_GL0159424,2
gene_1410001,2
2A-dyr13-06_GL0032336,2
Food_6_GL0092935,2
gene_3618317,2
G1-5A_GL0041872,2
NZ_KB822478.1_cds_WP_004056503.1_1920,2
HF-S_7_GL0167266,2
NZ_OFSM01000063.1_cds_WP_103242611.1_4583,2
NZ_KB822478.1_cds_WP_004056592.1_1978,2
gene_4001036,2
Group2-3A_GL0004546,2
DSM22607_3_GL0200065,2
HF-S_5_GL0054895,2
gene_3601461,2
Group2-2A_GL0083284,2
gene_3284749,2
gene_1816172,2
gene_4395687,2
MC-6-5_GL0109169,2
Food_1_GL0184683,2
gene_4282891,2
gene_2100127,2
Chow_7_GL0154592,2
gene_1678401,2
2A-dyr13-07_GL0020102,2
gene_4338454,2
gene_4464113,2
NZ_RAYQ01000037.1_cds_WP_120472174.1_2653,2
gene_3193873,2
gene_77651,2
NZ_RAZE01000022.1_cds_WP_120400310.1_1815,2
AF73-05_4_GL0397107,2
NZ_RAZA01000128.1_cds_293,2
gene_1196477,2
4-1_GL0024314,2
gene_3604879,2
S-Fe7_GL0277214,2
4-1_GL0076737,2
11_GL0036516,2
4-2_GL0081820,2
gene_4092526,2
gene_3793633,2
gene_4318517,2
Food_3_GL0253393,2
Food_1_GL0009994,2
gene_4304291,2
AF73-05_11_GL0199666,2
MC-0-1_GL0007118,2
AF73-05_2_GL0341118,2
Chow_7_GL0229876,2
G1-2A_GL0023016,2
17_GL0039226,2
gene_4372888,2
Chow_7_GL0008542,2
gene_4474850,2
gene_4349316,2
gene_3224900,2
gene_3355403,2
OB-1_1_GL0297104,2
6-3_GL0043815,2
DSM22607_11_GL0321482,2
NZ_NHTR01000003.1_cds_WP_065548053.1_4324,2
gene_3768431,2
gene_3061465,2
gene_2730300,2
gene_3028280,2
gene_4450181,2
S-Fe1_GL0122597,2
gene_4527402,2
AF73-05_10_GL0232426,2
gene_2427513,2
gene_2449242,2
35_GL0140377,2
gene_2672658,2
gene_2815192,2
gene_2613345,2
1-2_GL0069124,2
Food_7_GL0209551,2
gene_4349786,2
gene_4041898,2
10_GL0074624,2
gene_4179012,2
7-1_GL0011139,2
AF73-05_14_GL0170717,2
gene_4456646,2
gene_2172545,2
6-1_GL0077447,2
gene_3101887,2
NZ_RAYQ01000015.1_cds_WP_120470982.1_726,2
2A-dyr14-06_GL0031301,2
gene_3899991,2
gene_3367853,2
gene_4363988,2
Chow_7_GL0219914,2
gene_2896851,2
13_GL0087157,2
HF-F_14_GL0056492,2
gene_2536054,2
gene_4426755,2
4-5_GL0082665,2
gene_4196444,2
48_GL0071442,2
gene_3347463,2
G1-3A_GL0142396,2
gene_3477478,2
Food_12_GL0058527,2
gene_4563360,2
gene_3791683,2
gene_3422362,2
gene_3852726,2
8-4_GL0099577,2
Chow_7_GL0023992,2
gene_3043013,2
gene_4559652,2
AF73-05_6_GL0071202,2
HF-F_14_GL0065717,2
gene_3210127,2
gene_4370791,2
gene_4379732,2
Food_9_GL0031376,2
gene_4605576,2
gene_1055414,2
NZ_OFSM01000055.1_cds_WP_103242498.1_4919,2
gene_3911724,2
gene_3588346,2
10_GL0061197,2
gene_1432080,2
gene_4445140,2
OB-1_3_GL0131229,2
6-4_GL0075804,2
26_GL0002393,2
gene_2669838,2
gene_3647587,2
gene_4552323,2
1-1_GL0017638,2
G1-4A_GL0037891,2
gene_2856693,2
gene_4362502,2
gene_2808271,2
1-5_GL0078814,2
6-1_GL0062514,2
gene_2898235,2
gene_3712344,2
G1-7A_GL0074458,2
22_GL0107997,2
gene_4548008,2
gene_4273994,2
6-3_GL0012805,2
5-8_GL0052205,2
gene_3229680,2
Food_1_GL0245395,2
G1-1A_GL0053387,2
4-8_GL0033455,2
17_GL0063809,2
27_GL0085325,2
Food_11_GL0020752,2
gene_4637771,2
NZ_RAZK01000218.1_cds_WP_120487251.1_2331,2
gene_1760260,2
Food_10_GL0205880,2
G1-7A_GL0108677,2
1-8_GL0000049,2
gene_4547639,2
gene_3885143,2
gene_3628386,2
gene_4307020,2
gene_258831,2
gene_2162202,2
gene_4528009,2
1A-dyr1-07_GL0041015,2
MH-0-4_GL0072874,2
1-1_GL0117255,2
NZ_OFSM01000044.1_cds_WP_103242229.1_5530,2
gene_4095957,2
24_GL0029794,2
gene_425359,2
Group2-3A_GL0183426,2
gene_2988546,2
HF-S_2_GL0227078,2
gene_4457158,2
1-1_GL0065398,2
gene_2810761,2
gene_4165336,2
gene_3694613,2
gene_3301025,2
gene_4019167,2
gene_3862166,2
gene_4401349,2
1A-dyr5-07_GL0016813,2
NZ_KB822478.1_cds_1925,2
gene_2780400,2
gene_3916901,2
1-5_GL0027666,2
gene_3145905,2
OB-1_11_GL0032026,2
AF73-05_10_GL0211676,2
Food_11_GL0060098,2
gene_4624516,2
gene_4425983,2
Food_13_GL0132841,2
gene_2906442,2
1-1_GL0105012,2
HF-F_7_GL0250311,2
gene_3497657,2
2A-dyr14-07_GL0030542,2
45_GL0167929,2
10_GL0055280,2
gene_4089854,2
NZ_KI535321.1_cds_WP_023346812.1_1189,2
Chow_1_GL0219785,2
20_GL0021017,2
gene_4627868,2
2-7_GL0074493,2
1-1_GL0123007,2
Chow_7_GL0175369,2
gene_3932088,2
Food_11_GL0282296,2
G1-8A_GL0145214,2
gene_4349042,2
gene_4108224,2
gene_4294065,2
1-1_GL0027151,2
S-Fe11_GL0004912,2
HF-F_5_GL0101465,2
Food_1_GL0019989,2
S-Fe3_GL0234626,1
gene_1622981,1
gene_3956642,1
gene_4282119,1
gene_3870955,1
gene_1651578,1
DSM22607_2_GL0090151,1
gene_4170370,1
gene_4271293,1
NZ_KB822441.1_cds_750,1
S-Fe2_GL0142648,1
AF73-05_10_GL0060660,1
gene_3330641,1
8-1_GL0034738,1
gene_3863248,1
gene_3953558,1
Chow_1_GL0110647,1
NZ_RAZA01000084.1_cds_WP_120480677.1_4229,1
NZ_OFSM01000064.1_cds_WP_103242628.1_4604,1
gene_2812331,1
S-Fe1_GL0151187,1
gene_2859049,1
gene_4513403,1
gene_4366975,1
gene_2668183,1
17_GL0125423,1
gene_4382237,1
MC-6-3_GL0035363,1
gene_3907540,1
HF-S_9_GL0201657,1
gene_2557750,1
gene_4288076,1
53_GL0058716,1
gene_2101734,1
MC-6-3_GL0029972,1
gene_3196555,1
gene_2606691,1
gene_2527931,1
7-6_GL0012399,1
gene_4491200,1
Food_9_GL0175547,1
2A-dyr14-06_GL0016433,1
AF73-05_3_GL0369907,1
gene_4479687,1
1-1_GL0016389,1
Food_14_GL0170188,1
gene_3652287,1
DSM22607_12_GL0055698,1
gene_1316893,1
gene_2501807,1
AF73-05_1_GL0219229,1
HF-F_7_GL0191715,1
gene_2683495,1
NZ_RAYM01000071.1_cds_WP_120437437.1_3545,1
gene_4032868,1
1A-dyr2-07_GL0016389,1
gene_3358928,1
gene_3007248,1
NZ_RAZK01000006.1_cds_WP_120481546.1_5486,1
Food_2_GL0005126,1
Food_10_GL0196497,1
gene_1888664,1
gene_4391365,1
MH-0-4_GL0047540,1
NZ_RAZH01000023.1_cds_WP_120393847.1_1292,1
NZ_RAYM01000041.1_cds_WP_120435878.1_1864,1
50_GL0036179,1
gene_4467984,1
gene_3451092,1
AF73-05_10_GL0077246,1
gene_2210667,1
8-3_GL0058037,1
