gene,postFMT_3_colon
gene_1725890,2
6_GL0038646,2
17_GL0038350,2
gene_2723483,2
gene_3938084,2
gene_2147031,2
gene_4222745,2
Chow_8_GL0209499,2
S-Fe2_GL0169180,2
G1-5A_GL0003065,2
gene_3339832,2
NZ_RAYY01000006.1_cds_WP_120420954.1_4666,2
21_GL0036682,2
NZ_QZFS01000011.1_cds_WP_129177353.1_652,2
ERR1212009_Scaf7_310,2
MC-6-2_GL0193945,2
1-1_GL0078745,2
6-3_GL0014274,2
NZ_KB822443.1_cds_WP_004070563.1_1158,2
S-Fe9_GL0055550,2
AF73-05_1_GL0000989,2
Chow_5_GL0085338,2
Group2-7A_GL0065833,2
8-1_GL0129204,2
gene_3423142,2
32_GL0049365,2
20_GL0152199,2
AF73-05_14_GL0327494,2
NZ_RAZF01000053.1_cds_WP_120429026.1_2656,2
Food_6_GL0235105,2
Chow_6_GL0093689,2
3-2_GL0023132,2
ERR1211980_Scaf72_3353,2
2B-dyr23-07_GL0022757,2
S-Fe20_GL0023772,2
22_GL0033759,2
46_GL0022813,2
DSM22607_3_GL0133542,2
Chow_5_GL0336606,2
gene_3051500,2
ERR1211980_Scaf5_892,2
HF-S_10_GL0106464,2
11_GL0059561,2
NZ_KI535329.1_cds_WP_023347177.1_1579,2
52_GL0110397,2
NZ_RAYU01000205.1_cds_WP_120390401.1_1864,2
10_GL0002664,2
29_GL0032729,2
NZ_RAZH01000025.1_cds_WP_120393870.1_1326,2
12_GL0027538,2
MH-6-2_GL0050706,2
26_GL0067915,2
gene_2291152,2
2-5_GL0002647,2
1-1_GL0095568,2
Food_5_GL0192897,2
HF-S_3_GL0077394,2
MC-6-2_GL0011365,2
gene_4091124,1
gene_1493263,1
MC-0-1_GL0110160,1
4-1_GL0033047,1
3-2_GL0016794,1
gene_2736325,1
Group2-5A_GL0003724,1
HF-F_4_GL0140962,1
gene_3642548,1
Food_9_GL0226316,1
gene_1977638,1
Group2-8A_GL0230294,1
gene_1046869,1
S-Fe3_GL0082378,1
35_GL0103260,1
Food_10_GL0259384,1
gene_3066581,1
gene_3984486,1
AF73-05_8_GL0140758,1
Group2-4A_GL0185254,1
gene_3393479,1
45_GL0064182,1
G1-7A_GL0139234,1
OB-1_2_GL0242144,1
4-1_GL0055317,1
6-7_GL0079628,1
HF-F_5_GL0130050,1
gene_3872460,1
gene_77736,1
10_GL0061610,1
HF-F_12_GL0023649,1
S-Fe10_GL0149077,1
AF73-05_14_GL0147347,1
AF73-05_3_GL0004277,1
gene_2127410,1
Chow_7_GL0242979,1
NZ_KB822489.1_cds_WP_083917165.1_3278,1
MH-6-1_GL0020085,1
gene_2174536,1
gene_3847197,1
Food_7_GL0013717,1
MC-0-3_GL0062927,1
Food_6_GL0239848,1
Group2-5A_GL0059876,1
Chow_6_GL0102940,1
S-Fe11_GL0036021,1
MH-6-1_GL0068770,1
Chow_5_GL0173097,1
S-Fe6_GL0198267,1
Group2-2A_GL0105982,1
HF-F_6_GL0065820,1
1-7_GL0145405,1
gene_2332744,1
17_GL0095633,1
HF-S_4_GL0007117,1
HF-S_6_GL0165100,1
S-Fe2_GL0139433,1
2B-dyr19-06_GL0004300,1
Food_11_GL0340467,1
gene_4509131,1
HF-S_3_GL0268121,1
Food_10_GL0204002,1
gene_3243434,1
gene_2052238,1
30_GL0044310,1
OB-1_10_GL0194934,1
AF73-05_1_GL0368617,1
HF-F_10_GL0105902,1
gene_2074562,1
DSM22607_4_GL0226201,1
Food_10_GL0248421,1
gene_3992427,1
Food_5_GL0083282,1
10_GL0075295,1
8-1_GL0040949,1
gene_1292807,1
Chow_1_GL0216013,1
Food_10_GL0135990,1
gene_3919194,1
MC-6-1_GL0109226,1
NZ_OFSM01000024.1_cds_WP_103241364.1_3123,1
gene_568599,1
gene_2922524,1
S-Fe20_GL0108822,1
Food_10_GL0225826,1
AF73-05_10_GL0437050,1
17_GL0006896,1
4-4_GL0026099,1
Food_10_GL0007483,1
gene_1156851,1
AF73-05_6_GL0217353,1
1-1_GL0121882,1
gene_1222294,1
33_GL0007177,1
6-7_GL0013193,1
4-8_GL0096787,1
Chow_5_GL0046212,1
Group2-3A_GL0002612,1
Chow_3_GL0184556,1
DSM22607_5_GL0142785,1
S-Fe6_GL0103643,1
NZ_RAZG01000075.1_cds_WP_120409588.1_4352,1
Food_6_GL0293156,1
HF-S_4_GL0215317,1
S-Fe20_GL0108010,1
1-1_GL0033123,1
gene_3842072,1
3-2_GL0028171,1
Food_9_GL0409638,1
gene_325707,1
G1-1A_GL0095184,1
gene_918504,1
Group2-3A_GL0148838,1
gene_1173159,1
gene_2646748,1
S-Fe1_GL0048964,1
gene_2030305,1
Chow_4_GL0099772,1
Chow_6_GL0087369,1
gene_1113553,1
OB-1_12_GL0103361,1
4-1_GL0010894,1
G1-5A_GL0169429,1
NZ_RAYW01000009.1_cds_WP_121698623.1_2574,1
gene_598467,1
4-2_GL0047269,1
34_GL0068301,1
gene_2855533,1
MC-6-5_GL0132237,1
S-Fe6_GL0192250,1
Chow_7_GL0076816,1
gene_3593151,1
S-Fe7_GL0230659,1
AF73-05_11_GL0230545,1
gene_1453372,1
Food_14_GL0217880,1
S-Fe10_GL0178832,1
4-8_GL0068210,1
Food_4_GL0197959,1
S-Fe20_GL0164976,1
MC-6-2_GL0003889,1
gene_2840689,1
DSM22607_2_GL0085687,1
HF-S_13_GL0091044,1
NZ_RAYQ01000049.1_cds_3159,1
gene_4086648,1
29_GL0143973,1
HF-F_5_GL0048016,1
Chow_1_GL0117208,1
23_GL0080810,1
Chow_1_GL0216131,1
S-Fe7_GL0071814,1
HF-F_14_GL0167507,1
gene_3191059,1
Food_7_GL0404341,1
1-1_GL0045391,1
DSM22607_10_GL0248210,1
NZ_KB822482.1_cds_WP_004058660.1_2729,1
1-6_GL0068592,1
DSM22607_1_GL0220634,1
Chow_8_GL0327498,1
G1-5A_GL0093348,1
gene_2176219,1
gene_3406805,1
gene_1446817,1
HF-S_11_GL0061919,1
gene_3084798,1
gene_1696021,1
OB-1_3_GL0303276,1
Chow_1_GL0017464,1
G1-5A_GL0066369,1
gene_2828996,1
gene_4562911,1
S-Fe2_GL0087263,1
HF-S_13_GL0265382,1
NZ_KB822443.1_cds_1154,1
gene_3273803,1
Food_3_GL0041170,1
Group2-6A_GL0070052,1
AF73-05_6_GL0373959,1
G1-1A_GL0037557,1
Chow_6_GL0255361,1
MC-6-2_GL0091331,1
Chow_8_GL0253696,1
Chow_1_GL0286879,1
2-4_GL0103166,1
MH-6-3_GL0014880,1
gene_2901222,1
Food_10_GL0052155,1
gene_3475131,1
NZ_RAYF01000012.1_cds_WP_120438266.1_4243,1
HF-S_2_GL0152549,1
HF-F_10_GL0059257,1
14_GL0084624,1
DSM22607_8_GL0192828,1
DSM22607_5_GL0196857,1
gene_3433932,1
gene_2645794,1
3-6_GL0045670,1
7_GL0014629,1
gene_3257481,1
gene_4194523,1
Food_6_GL0200236,1
gene_4250639,1
7-5_GL0161516,1
1-8_GL0044492,1
gene_3507032,1
HF-F_6_GL0118582,1
S-Fe18_GL0010642,1
AF73-05_2_GL0347119,1
S-Fe10_GL0000269,1
AF73-05_9_GL0237879,1
S-Fe7_GL0288422,1
S-Fe10_GL0084622,1
gene_2487023,1
gene_3213414,1
G1-7A_GL0049475,1
gene_2755533,1
2-2_GL0111161,1
S-Fe5_GL0002757,1
gene_3607662,1
S-Fe16_GL0086160,1
S-Fe2_GL0052702,1
gene_2560469,1
Chow_1_GL0118933,1
S-Fe10_GL0078197,1
NZ_RAZE01000034.1_cds_WP_120400776.1_2602,1
Food_8_GL0313844,1
1-7_GL0142904,1
AF73-05_11_GL0229440,1
gene_2443312,1
NZ_CP021422.1_cds_WP_066538913.1_3097,1
DSM22607_12_GL0274092,1
Food_6_GL0275666,1
Food_8_GL0048324,1
MC-0-1_GL0062852,1
S-Fe16_GL0017023,1
gene_3473103,1
Food_14_GL0220999,1
gene_3620049,1
Chow_8_GL0322491,1
28_GL0028023,1
gene_4139837,1
gene_4364344,1
S-Fe6_GL0117017,1
NZ_NHTR01000005.1_cds_WP_065548787.1_5643,1
OB-1_6_GL0234758,1
Chow_7_GL0250689,1
DSM22607_10_GL0247423,1
2-1_GL0088673,1
DSM22607_10_GL0333890,1
1_GL0029012,1
gene_3538578,1
AF73-05_9_GL0396677,1
DSM22607_12_GL0109091,1
14_GL0118084,1
Food_10_GL0080730,1
HF-F_4_GL0138566,1
Group2-8A_GL0014901,1
HF-F_5_GL0131308,1
gene_281220,1
MH-6-5_GL0042859,1
Food_9_GL0461967,1
Food_12_GL0016764,1
7-8_GL0045543,1
32_GL0032681,1
NZ_RAZF01000025.1_cds_WP_120428208.1_1241,1
gene_3572432,1
gene_768587,1
gene_3070708,1
gene_2859049,1
MC-6-2_GL0067088,1
AF73-05_3_GL0372004,1
8-1_GL0068600,1
gene_3841817,1
gene_1078892,1
1-7_GL0085125,1
Chow_6_GL0237646,1
MH-0-5_GL0001290,1
7_GL0039698,1
2B-dyr24-07_GL0022629,1
gene_1623715,1
gene_3604885,1
2-2_GL0116355,1
S-Fe10_GL0021232,1
gene_2306410,1
NZ_RAZA01000021.1_cds_WP_120479482.1_1534,1
gene_692715,1
Group2-8A_GL0029062,1
Group2-6A_GL0118146,1
gene_1813857,1
Food_14_GL0209709,1
gene_4574370,1
gene_4094201,1
S-Fe6_GL0250673,1
gene_3959727,1
NZ_RAYM01000001.1_cds_WP_120431118.1_1141,1
3A-dyr30-06_GL0022084,1
Chow_2_GL0122932,1
AF73-05_9_GL0351308,1
gene_2634046,1
6-5_GL0059741,1
Chow_1_GL0079665,1
6-5_GL0004387,1
8-5_GL0114476,1
gene_1603872,1
AF73-05_10_GL0319804,1
gene_2768094,1
Chow_5_GL0332338,1
Food_9_GL0306605,1
gene_577632,1
gene_858972,1
8-5_GL0113790,1
gene_895592,1
G1-1A_GL0095226,1
1A-dyr4-07_GL0060916,1
Chow_3_GL0178797,1
gene_3524024,1
17_GL0035806,1
HF-S_3_GL0105015,1
OB-1_7_GL0002418,1
MH-6-2_GL0022905,1
HF-F_14_GL0341100,1
NZ_CP021421.1_cds_WP_068960568.1_2420,1
gene_1595907,1
11_GL0088061,1
gene_3959747,1
gene_1629621,1
Group2-2A_GL0083110,1
gene_773917,1
gene_2607412,1
4-8_GL0085325,1
1A-dyr3-06_GL0010359,1
AF73-05_11_GL0161475,1
gene_2182213,1
gene_3332857,1
Food_9_GL0027059,1
S-Fe5_GL0151673,1
MC-6-3_GL0094474,1
gene_4133521,1
2B-dyr23-07_GL0051695,1
Food_10_GL0229020,1
NZ_RAYR01000030.1_cds_1812,1
AF73-05_13_GL0244629,1
2-1_GL0111579,1
13_GL0015175,1
DSM22607_12_GL0221484,1
gene_87815,1
7-5_GL0040937,1
Chow_4_GL0028214,1
NZ_RAYR01000034.1_cds_WP_120413678.1_2244,1
14_GL0045100,1
4-1_GL0080619,1
1_GL0102042,1
Food_14_GL0270260,1
S-Fe11_GL0145164,1
gene_4142698,1
HF-F_10_GL0107390,1
MH-6-5_GL0083402,1
gene_1848516,1
gene_692200,1
Food_10_GL0093251,1
29_GL0153762,1
MC-0-1_GL0040973,1
OB-1_1_GL0240105,1
Group2-6A_GL0033642,1
gene_4348314,1
OB-1_12_GL0052372,1
gene_3601793,1
gene_3914466,1
MH-6-5_GL0021807,1
S-Fe1_GL0172712,1
Food_10_GL0247419,1
gene_2657186,1
Chow_5_GL0077802,1
gene_1974697,1
Food_11_GL0249694,1
7-1_GL0029657,1
47_GL0092221,1
G1-5A_GL0036656,1
AF73-05_10_GL0153205,1
Food_10_GL0235706,1
S-Fe4_GL0128703,1
HF-S_13_GL0152248,1
Food_11_GL0116162,1
4-4_GL0032049,1
1-3_GL0117339,1
NZ_RAYY01000029.1_cds_WP_120423924.1_2273,1
gene_4458823,1
MH-0-3_GL0022643,1
2-2_GL0030006,1
G1-6A_GL0017692,1
45_GL0086552,1
gene_3516618,1
HF-S_2_GL0084471,1
NZ_RAYY01000040.1_cds_WP_120424407.1_3316,1
NZ_NHMT01000001.1_cds_WP_065533272.1_1437,1
gene_3589145,1
7-4_GL0021678,1
7-1_GL0078387,1
OB-1_6_GL0134233,1
NZ_RAYR01000032.1_cds_WP_120413634.1_1923,1
4-3_GL0083829,1
4-6_GL0031578,1
1-1_GL0108092,1
Food_10_GL0125329,1
HF-F_4_GL0011955,1
gene_3577305,1
29_GL0109145,1
6-2_GL0081638,1
5-7_GL0144974,1
gene_1577134,1
Chow_1_GL0087168,1
8-6_GL0008823,1
8-5_GL0047560,1
NZ_RAZK01000208.1_cds_WP_120487207.1_2210,1
gene_4461141,1
MC-0-3_GL0019302,1
OB-1_5_GL0267798,1
NZ_RAYE01000031.1_cds_WP_120445037.1_2460,1
gene_3576563,1
Chow_1_GL0030391,1
Food_6_GL0314384,1
MC-0-3_GL0010404,1
MH-6-4_GL0100457,1
Chow_7_GL0191369,1
MH-0-4_GL0003568,1
MC-6-2_GL0197287,1
38_GL0084140,1
MC-6-4_GL0008336,1
gene_35318,1
gene_4100754,1
gene_4244417,1
gene_2884962,1
53_GL0150059,1
NZ_KB822441.1_cds_WP_004068834.1_333,1
DSM22607_11_GL0259569,1
11_GL0096675,1
26_GL0137335,1
1-6_GL0013995,1
gene_2884960,1
gene_4507518,1
6-4_GL0010815,1
gene_4507753,1
gene_3559657,1
5-7_GL0124544,1
MH-6-3_GL0070815,1
NZ_RAYM01000011.1_cds_WP_120431734.1_2850,1
17_GL0073505,1
DSM22607_1_GL0292903,1
gene_4438988,1
DSM22607_2_GL0201216,1
AF73-05_14_GL0280033,1
HF-F_14_GL0196214,1
S-Fe7_GL0214302,1
Chow_3_GL0049980,1
gene_4620724,1
14_GL0135942,1
NZ_RAYM01000012.1_cds_WP_120431963.1_3363,1
NZ_RAZF01000006.1_cds_WP_120426931.1_2980,1
51_GL0042746,1
G1-8A_GL0003240,1
18_GL0129697,1
Food_5_GL0297794,1
4-8_GL0124464,1
NZ_RAYS01000036.1_cds_WP_121766237.1_1960,1
NZ_RAZK01000153.1_cds_WP_120486939.1_1229,1
gene_1506578,1
1-2_GL0019187,1
Food_3_GL0109225,1
20_GL0056136,1
10_GL0083571,1
HF-S_14_GL0234459,1
gene_3689600,1
HF-F_5_GL0249814,1
gene_401062,1
NZ_RAYY01000017.1_cds_WP_120422808.1_911,1
17_GL0093131,1
MH-6-5_GL0001181,1
S-Fe17_GL0087158,1
Group2-6A_GL0092628,1
gene_3140215,1
gene_4435301,1
gene_3994210,1
Food_14_GL0259414,1
S-Fe3_GL0115709,1
gene_3177837,1
gene_428534,1
5-1_GL0037250,1
G1-7A_GL0030963,1
gene_1830090,1
Food_14_GL0252792,1
6-1_GL0078336,1
gene_1538896,1
17_GL0022048,1
gene_2322466,1
Chow_6_GL0131676,1
MC-6-2_GL0180171,1
6-3_GL0007441,1
MH-6-5_GL0107758,1
7-1_GL0014849,1
DSM22607_7_GL0087104,1
4-7_GL0116625,1
G1-1A_GL0005487,1
S-Fe16_GL0030708,1
14_GL0035251,1
HF-S_9_GL0113995,1
2-2_GL0133559,1
MH-6-1_GL0047015,1
gene_1729321,1
2-6_GL0031847,1
HF-F_6_GL0086530,1
AF73-05_5_GL0281779,1
gene_2970592,1
HF-F_2_GL0134854,1
Food_1_GL0009280,1
gene_4138633,1
Chow_6_GL0277700,1
Group2-7A_GL0019158,1
gene_3133585,1
Chow_2_GL0158990,1
16_GL0097924,1
MC-0-1_GL0004068,1
S-Fe11_GL0078872,1
gene_1081835,1
Group2-8A_GL0063001,1
1A-dyr3-07_GL0037713,1
NZ_KB822481.1_cds_WP_085951416.1_2203,1
gene_3557234,1
NZ_KB822468.1_cds_WP_044991022.1_5163,1
gene_1435914,1
Food_5_GL0033183,1
Food_10_GL0066722,1
23_GL0131356,1
1-1_GL0150726,1
2-3_GL0068096,1
NZ_KB822466.1_cds_WP_004079887.1_4336,1
gene_4587006,1
S-Fe18_GL0031910,1
gene_3137953,1
OB-1_6_GL0208616,1
G1-6A_GL0012753,1
NZ_QZFS01000032.1_cds_WP_129178901.1_4474,1
gene_3555481,1
G1-1A_GL0064078,1
DSM22607_11_GL0211542,1
Chow_2_GL0130217,1
G1-1A_GL0081708,1
MC-0-1_GL0091146,1
S-Fe20_GL0073306,1
8-2_GL0132747,1
gene_4178430,1
MC-6-1_GL0106194,1
5-1_GL0028119,1
gene_2873933,1
HF-S_5_GL0055541,1
6-5_GL0102197,1
DSM22607_5_GL0060475,1
gene_4212497,1
gene_1519629,1
gene_4229040,1
gene_4613486,1
Food_6_GL0123746,1
G1-5A_GL0012481,1
5-8_GL0032732,1
gene_4278547,1
5_GL0014924,1
gene_4014999,1
ERR1212018_Scaf412_3820,1
NZ_RAZK01000056.1_cds_WP_120485525.1_5284,1
gene_4489482,1
39_GL0080027,1
Chow_6_GL0183644,1
gene_3200344,1
G1-7A_GL0164238,1
14_GL0022260,1
gene_666933,1
HF-F_1_GL0086301,1
HF-S_9_GL0392114,1
AF73-05_10_GL0239940,1
Food_5_GL0254499,1
22_GL0092479,1
S-Fe11_GL0108792,1
MC-0-3_GL0057392,1
gene_1097278,1
gene_1562045,1
gene_1330359,1
7-4_GL0054235,1
4-1_GL0012697,1
Group2-7A_GL0147157,1
gene_1619902,1
Chow_5_GL0151971,1
MC-0-1_GL0075325,1
Food_11_GL0058543,1
17_GL0156139,1
gene_2342485,1
gene_4500163,1
AF73-05_11_GL0264687,1
Food_13_GL0211936,1
2A-dyr16-07_GL0040426,1
Chow_4_GL0179817,1
gene_1317448,1
23_GL0116943,1
Food_9_GL0319030,1
S-Fe18_GL0026863,1
Food_5_GL0137395,1
17_GL0103661,1
HF-S_14_GL0209335,1
HF-S_11_GL0211216,1
G1-2A_GL0032525,1
8-5_GL0120465,1
HF-S_2_GL0103668,1
2-2_GL0081881,1
S-Fe10_GL0109137,1
S-Fe8_GL0091041,1
AF73-05_10_GL0189221,1
gene_1553380,1
11_GL0033773,1
Food_11_GL0061223,1
Group2-2A_GL0113261,1
Food_14_GL0157177,1
7-3_GL0033888,1
Chow_3_GL0207229,1
AF73-05_13_GL0270725,1
OB-1_11_GL0188751,1
DSM22607_12_GL0310121,1
HF-F_10_GL0314107,1
HF-S_6_GL0167661,1
Food_7_GL0324941,1
7-6_GL0100465,1
DSM22607_10_GL0184943,1
7-4_GL0070185,1
1A-dyr3-07_GL0009819,1
gene_1863299,1
gene_2529805,1
S-Fe20_GL0115477,1
gene_3350747,1
6_GL0017950,1
S-Fe2_GL0056001,1
Chow_8_GL0021753,1
gene_1621624,1
AF73-05_13_GL0029582,1
AF73-05_14_GL0384480,1
MH-6-5_GL0001644,1
20_GL0039772,1
17_GL0149397,1
gene_984356,1
gene_3433974,1
gene_1546243,1
gene_3180946,1
MC-0-3_GL0021899,1
gene_646801,1
Group2-5A_GL0065137,1
NZ_OFSM01000054.1_cds_WP_103242466.1_2204,1
AF73-05_14_GL0162622,1
AF73-05_4_GL0126109,1
gene_4438177,1
5-1_GL0019467,1
DSM22607_9_GL0130735,1
Food_13_GL0171455,1
G1-5A_GL0029246,1
2B-dyr23-07_GL0036564,1
DSM22607_7_GL0263599,1
50_GL0095284,1
HF-F_4_GL0004761,1
NZ_RAYW01000005.1_cds_WP_121698273.1_2138,1
AF73-05_10_GL0385318,1
S-Fe7_GL0239645,1
Chow_2_GL0069524,1
HF-S_6_GL0180068,1
Group2-5A_GL0037645,1
Chow_8_GL0062048,1
S-Fe8_GL0030085,1
gene_3088924,1
DSM22607_10_GL0299667,1
gene_4531459,1
gene_2488268,1
G1-8A_GL0041334,1
Food_10_GL0107989,1
G1-5A_GL0013383,1
gene_4326914,1
G1-1A_GL0111278,1
S-Fe7_GL0129525,1
NZ_QZFS01000343.1_cds_WP_129185018.1_4738,1
ERR1211980_Scaf42_2843,1
gene_1191864,1
AF73-05_6_GL0172008,1
1-2_GL0104565,1
16_GL0094463,1
AF73-05_6_GL0260646,1
MC-0-1_GL0041556,1
Food_10_GL0136478,1
Chow_1_GL0105210,1
2A-dyr14-07_GL0037883,1
MH-6-4_GL0040702,1
gene_3212458,1
AF73-05_10_GL0132092,1
45_GL0049249,1
gene_2300726,1
S-Fe20_GL0068875,1
Chow_6_GL0069739,1
gene_3381862,1
HF-S_3_GL0416750,1
gene_3175718,1
Chow_6_GL0187201,1
AF73-05_4_GL0036950,1
23_GL0105160,1
Chow_2_GL0203755,1
gene_1083919,1
32_GL0084722,1
5-3_GL0055787,1
1-1_GL0005207,1
gene_3555983,1
Chow_1_GL0129574,1
DSM22607_1_GL0077716,1
5-8_GL0149482,1
gene_1821277,1
gene_4377718,1
5-5_GL0092692,1
gene_1122713,1
S-Fe11_GL0138395,1
gene_4232502,1
OB-1_7_GL0134123,1
Food_3_GL0097789,1
Chow_4_GL0184227,1
1-1_GL0103157,1
Food_14_GL0289923,1
NZ_RAYR01000032.1_cds_WP_016302882.1_1917,1
AF73-05_10_GL0072658,1
gene_3955343,1
Food_2_GL0268928,1
HF-F_9_GL0149125,1
gene_2223908,1
4-1_GL0064583,1
gene_532968,1
HF-F_14_GL0082851,1
gene_1989106,1
Group2-4A_GL0167999,1
7-1_GL0067130,1
OB-1_7_GL0187479,1
gene_3809572,1
HF-F_13_GL0010957,1
Food_1_GL0135428,1
S-Fe1_GL0036718,1
gene_4098509,1
Food_12_GL0090852,1
gene_2422029,1
S-Fe11_GL0045036,1
11_GL0021776,1
7-1_GL0072835,1
5-1_GL0082670,1
Group2-4A_GL0153106,1
Food_7_GL0054374,1
NZ_RAYF01000025.1_cds_WP_120435352.1_916,1
Chow_8_GL0226487,1
33_GL0087465,1
gene_494624,1
HF-S_4_GL0335544,1
gene_3071763,1
gene_4097814,1
gene_2352900,1
HF-F_9_GL0076908,1
5-6_GL0015745,1
35_GL0080017,1
gene_2060497,1
DSM22607_2_GL0313604,1
Food_5_GL0230083,1
ERR1211980_Scaf37_2665,1
gene_3677898,1
gene_2786428,1
4-7_GL0104762,1
Food_10_GL0021657,1
Chow_4_GL0037842,1
gene_2981662,1
Chow_6_GL0009226,1
S-Fe10_GL0067080,1
5-6_GL0029757,1
Food_8_GL0014447,1
Food_10_GL0033555,1
gene_2000466,1
MH-6-4_GL0120806,1
gene_3043871,1
HF-S_3_GL0041623,1
gene_3361076,1
gene_1316868,1
7-5_GL0080183,1
MC-0-3_GL0022229,1
1-4_GL0075238,1
HF-S_10_GL0235602,1
Chow_7_GL0053382,1
gene_912232,1
NZ_RAYY01000040.1_cds_WP_120424406.1_3315,1
gene_4447845,1
gene_1095473,1
AF73-05_2_GL0379952,1
Chow_7_GL0009788,1
gene_3622171,1
gene_592906,1
4_GL0040373,1
gene_985184,1
S-Fe12_GL0124353,1
S-Fe10_GL0065343,1
4-8_GL0092395,1
AF73-05_13_GL0346976,1
Group2-8A_GL0057283,1
5-1_GL0050552,1
7_GL0102444,1
NZ_RAYY01000041.1_cds_WP_120424468.1_3349,1
gene_4050510,1
HF-S_6_GL0068655,1
Group2-5A_GL0131238,1
G1-7A_GL0012408,1
gene_3336575,1
G1-4A_GL0037045,1
gene_1486101,1
HF-S_13_GL0121894,1
AF73-05_14_GL0086257,1
Chow_1_GL0129554,1
Food_5_GL0292785,1
Chow_2_GL0092928,1
gene_3541869,1
Food_10_GL0071238,1
2-1_GL0056341,1
gene_1647055,1
S-Fe11_GL0150418,1
AF73-05_4_GL0294395,1
gene_3751326,1
gene_1654732,1
Group2-2A_GL0077602,1
1-3_GL0039262,1
MC-6-4_GL0062337,1
Group2-3A_GL0197994,1
gene_3577280,1
NZ_KB822441.1_cds_376,1
OB-1_6_GL0339704,1
6-5_GL0052068,1
HF-S_8_GL0186037,1
gene_2892775,1
HF-F_10_GL0049430,1
gene_198449,1
HF-F_2_GL0354397,1
36_GL0049157,1
7-4_GL0107015,1
Group2-8A_GL0089079,1
S-Fe6_GL0060091,1
gene_3391529,1
11_GL0141704,1
Chow_5_GL0053539,1
5-1_GL0025011,1
HF-F_14_GL0171274,1
AF73-05_9_GL0176519,1
5-1_GL0049203,1
1-1_GL0023863,1
ERR1211992_Scaf4_379,1
gene_4164450,1
7-4_GL0109390,1
gene_3486283,1
gene_1776534,1
4_GL0038343,1
7-7_GL0052895,1
2-3_GL0018082,1
gene_3779352,1
1_GL0097637,1
6-7_GL0029845,1
G1-4A_GL0026087,1
Chow_8_GL0236792,1
gene_4536298,1
gene_4137247,1
NZ_RAZF01000041.1_cds_1987,1
S-Fe9_GL0255305,1
G1-7A_GL0105755,1
S-Fe20_GL0031917,1
gene_4321394,1
gene_2420556,1
gene_2558964,1
25_GL0066395,1
DSM22607_6_GL0156750,1
gene_1752468,1
7-8_GL0050446,1
gene_387066,1
gene_3333339,1
gene_3306963,1
6-2_GL0013248,1
Food_9_GL0236275,1
Food_13_GL0004480,1
Chow_8_GL0001680,1
1_GL0025260,1
G1-3A_GL0110994,1
1A-dyr3-06_GL0049472,1
Food_9_GL0152900,1
5-1_GL0009226,1
gene_2682275,1
gene_3278906,1
Chow_5_GL0297365,1
Food_10_GL0018426,1
8-3_GL0109288,1
MC-0-3_GL0063318,1
Food_10_GL0177132,1
35_GL0139214,1
gene_507592,1
Chow_1_GL0114824,1
gene_4614921,1
Chow_2_GL0026010,1
Chow_6_GL0260190,1
HF-S_5_GL0144772,1
gene_3816483,1
Food_8_GL0360725,1
Chow_2_GL0260306,1
gene_3945124,1
Chow_5_GL0129064,1
AF73-05_10_GL0279976,1
50_GL0060315,1
7-7_GL0082843,1
Group2-8A_GL0142843,1
NZ_RAYM01000035.1_cds_WP_120435239.1_1472,1
7-5_GL0143431,1
Chow_5_GL0329541,1
1_GL0044585,1
4-8_GL0026369,1
gene_1254028,1
Food_8_GL0127315,1
gene_1975400,1
MH-6-5_GL0071642,1
G1-7A_GL0127992,1
11_GL0067089,1
1-4_GL0009099,1
DSM22607_4_GL0251973,1
1-3_GL0024866,1
G1-5A_GL0035557,1
gene_2042950,1
Chow_8_GL0315487,1
4-1_GL0080419,1
AF73-05_13_GL0182372,1
gene_171993,1
Chow_5_GL0020850,1
gene_2887235,1
8-2_GL0105698,1
gene_2962691,1
Group2-7A_GL0134843,1
gene_4626878,1
S-Fe8_GL0219530,1
Food_3_GL0178721,1
gene_1605531,1
G1-8A_GL0041725,1
gene_2916323,1
gene_3112936,1
S-Fe8_GL0080184,1
15_GL0125031,1
Chow_2_GL0195923,1
S-Fe6_GL0246064,1
NZ_CP021421.1_cds_WP_068959805.1_673,1
39_GL0049677,1
2A-dyr16-07_GL0031156,1
gene_3701998,1
11_GL0158740,1
S-Fe12_GL0123916,1
S-Fe11_GL0005756,1
Group2-7A_GL0105401,1
35_GL0107558,1
OB-1_1_GL0076926,1
gene_2505011,1
7-1_GL0053964,1
1A-dyr5-07_GL0015890,1
S-Fe8_GL0024083,1
MC-0-1_GL0064855,1
gene_2331085,1
HF-F_9_GL0037493,1
S-Fe9_GL0301940,1
gene_4082119,1
Chow_1_GL0070675,1
gene_516151,1
11_GL0055244,1
HF-F_5_GL0040580,1
HF-S_12_GL0091653,1
G1-4A_GL0041427,1
DSM22607_11_GL0111839,1
gene_4434888,1
gene_1845721,1
G1-7A_GL0108677,1
S-Fe8_GL0148549,1
gene_3112946,1
gene_2227025,1
gene_258831,1
Food_4_GL0154761,1
S-Fe12_GL0069664,1
Group2-4A_GL0011934,1
AF73-05_2_GL0341118,1
4-7_GL0078497,1
Food_13_GL0177142,1
16_GL0055132,1
gene_953411,1
S-Fe4_GL0012736,1
MC-6-2_GL0174405,1
24_GL0012724,1
ERR1211980_Scaf112_3707,1
gene_1495157,1
gene_4434860,1
6-7_GL0008247,1
DSM22607_10_GL0113305,1
MH-6-4_GL0008324,1
